Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Korean,"2 Bloor Street W
Toronto, ON M4W 3E2",Metropolis Cafe,(416) 929-5981,Under $10,,https://www.yelp.ca/biz/metropolis-cafe-toronto,43.670506,-79.387156
Korean,"33 Sheppard Avenue E
Toronto, ON M2N 7K1",Cheers - Chicken & Beers,(647) 559-5588,$11-30,,https://www.yelp.ca/biz/cheers-chicken-and-beers-toronto-2,43.761856,-79.408881
Korean,"471 Dundas Street W
Toronto, ON M5T 1G6",Nak Won,(647) 351-3366,Under $10,,https://www.yelp.ca/biz/nak-won-toronto,43.653001,-79.396785
Korean,"901 King Street W
Toronto, ON M7A 2A9",Bibab Express,(416) 823-5594,$11-30,,https://www.yelp.ca/biz/bibab-express-toronto-4,43.642103,-79.411422
Korean,"478 Dundas Street W
Toronto, ON M5T 1H1",Nam Chon,,Under $10,,https://www.yelp.ca/biz/nam-chon-toronto,43.653254,-79.39687
Korean,"24-30 Finch Avenue W
Toronto, ON M2N",Yupdduk,,$11-30,yupdduk.com,https://www.yelp.ca/biz/yupdduk-toronto,43.779148,-79.41848
Korean,"6068 Yonge Street
Toronto, ON M2M 3W6",Ahzimae Zipbap,(416) 512-2007,$11-30,,https://www.yelp.ca/biz/ahzimae-zipbap-toronto,43.790538,-79.418246
Korean,"5460 Yonge Street
Toronto, ON M2N 6K7",Kayagum,(647) 340-8086,$11-30,kayagum.ca,https://www.yelp.ca/biz/kayagum-toronto,43.777384,-79.415295
Korean,"3601 Victoria Park Avenue
Toronto, ON M1W 3Y3",Sharon Garden,(416) 885-8886,$11-30,sharongarden.ca,https://www.yelp.ca/biz/sharon-garden-toronto,43.8036,-79.335625
Korean,"700 Bloor St W
Toronto, ON M6G",Owl of Minerva,(416) 538-3030,$11-30,,https://www.yelp.ca/biz/owl-of-minerva-toronto,43.663956,-79.41755
Korean,"524 Bloor Street W
Toronto, ON M5S 1Y3",The Fry,(647) 352-0999,$11-30,thefry.ca,https://www.yelp.ca/biz/the-fry-toronto-2,43.665307,-79.410892
Korean,"120 Adelaide
Toronto, ON M5H 1T1",Bibab Express,,Under $10,bibabexpress.com,https://www.yelp.ca/biz/bibab-express-toronto-3,43.649029,-79.383804
Korean,"689 Bloor St W
Toronto, ON M6G 1L3",Korea Bakery,(416) 535-8605,,,https://www.yelp.ca/biz/korea-bakery-toronto,43.663852,-79.417041
Korean,"658 Bloor Street W
Toronto, ON M6G 1K9",Home Of Hot Taste,(416) 533-8688,$11-30,buldak.ca,https://www.yelp.ca/biz/home-of-hot-taste-toronto-2,43.664302,-79.415689
Korean,"5310 Yonge Street
Toronto, ON M2N",Dakgogi,(416) 221-7999,$11-30,dakgogi.ca,https://www.yelp.ca/biz/dakgogi-toronto,43.772954,-79.414046
Korean,"1 Queen Street E
Toronto, ON M5C 2W5",Super Wraps,(416) 366-9570,Under $10,,https://www.yelp.ca/biz/super-wraps-toronto,43.652222,-79.378704
Korean,"666 Bloor Street W
Toronto, ON M6G 1L2",Korea House,(416) 536-8666,$11-30,koreahousetoronto.com,https://www.yelp.ca/biz/korea-house-toronto,43.664165,-79.416228
Korean,"109 McCaul Street
Toronto, ON M5T 3K5",Fiesta Burrito,(647) 347-4300,$11-30,,https://www.yelp.ca/biz/fiesta-burrito-toronto-2,43.653718,-79.390903
Korean,"4885 Yonge Street
Toronto, ON M2N",M2M Asian Grocery Store,,$11-30,,https://www.yelp.ca/biz/m2m-asian-grocery-store-toronto,43.763229,-79.410974
Korean,"5515 Yonge St
Toronto, ON M2N 5S3",Kokoya,(416) 221-2002,$11-30,,https://www.yelp.ca/biz/kokoya-toronto,43.778223,-79.414869
Korean,"3 Elmhurst Avenue
Toronto, ON M2N 1R3",Nolbu,(416) 221-4700,$11-30,,https://www.yelp.ca/biz/nolbu-toronto,43.762964,-79.411973
Korean,"Scarborough Village Mall
3280 Midland Avenue
Toronto, ON M1V 0C7",Korean Grill House,(416) 754-8141,$11-30,koreangrillhouse.com,https://www.yelp.ca/biz/korean-grill-house-toronto-4,43.805787,-79.289646
Korean,"4186 Finch Avenue E
Toronto, ON M1S 4T5",Korean Restaurant OUR,(416) 291-7275,$11-30,,https://www.yelp.ca/biz/korean-restaurant-our-toronto,43.802956,-79.293726
Korean,"6012 Yonge Street
Toronto, ON M2M 3V9",The Fry,(416) 546-0483,$11-30,,https://www.yelp.ca/biz/the-fry-toronto,43.788914,-79.418331
Korean,"7 Roncesvalles Ave
Toronto, ON M6R 2K3",Greenfield Market,(416) 588-8389,$11-30,,https://www.yelp.ca/biz/greenfield-market-toronto-2,43.638996,-79.44619
Korean,"612 Bloor Street W
Toronto, ON M6G 1K8",Coreana,,$11-30,,https://www.yelp.ca/biz/coreana-toronto,43.664764,-79.413666
Korean,"708 Bloor Street W
Toronto, ON M6G 1L5",Tomoya Bar,,,,https://www.yelp.ca/biz/tomoya-bar-toronto,43.663766,-79.417735
Korean,"4002 Sheppard Avenue E
Toronto, ON M1S",Bow Bulgogi House,(416) 297-8911,$11-30,,https://www.yelp.ca/biz/bow-bulgogi-house-toronto,43.783656,-79.287934
Korean,"109 McCaul Street
Toronto, ON M5T 2W7",Wow K Food,(416) 551-3307,Under $10,,https://www.yelp.ca/biz/wow-k-food-toronto-2,43.653718,-79.390903
Korean,"615 Bloor Street W
Toronto, ON M6G 1K8",Um Ji Bun Sik,(416) 536-4106,,,https://www.yelp.ca/biz/um-ji-bun-sik-toronto,43.664451,-79.413786
Korean,"19C Finch Avenue W
Toronto, ON M2N 7K4",Cheers Chicken & Beers,(647) 503-3245,$11-30,,https://www.yelp.ca/biz/cheers-chicken-and-beers-toronto,43.779226,-79.417324
Korean,"101-5519 Yonge Street
Toronto, ON M2N 5S3",Chicken Monster,(647) 748-5782,,,https://www.yelp.ca/biz/chicken-monster-toronto,43.778304,-79.414961
Korean,"5467 Yonge Street
Toronto, ON M2N 5S1",Oh Bar,(647) 699-9177,$11-30,,https://www.yelp.ca/biz/oh-bar-toronto,43.777753,-79.414793
Korean,"5460 Yonge Street
Toronto, ON M2N",In,(416) 224-2657,$11-30,,https://www.yelp.ca/biz/in-toronto,43.777756,-79.415649
Korean,"220 Yonge Street
Toronto, ON M5B 2H1",Koryo Korean BBQ,(416) 581-0221,,koryo.ca,https://www.yelp.ca/biz/koryo-korean-bbq-toronto-2,43.653717,-79.380338
Korean,"5523 Yonge Street
Toronto, ON M2N 5S1",Charcoal and Salt,(416) 551-1668,$31-60,,https://www.yelp.ca/biz/charcoal-and-salt-toronto,43.77837,-79.415075
Korean,"33 Yonge Street
Unit 107
Toronto, ON M5E 1G4",Bibab Express,(647) 341-4096,,,https://www.yelp.ca/biz/bibab-express-toronto,43.647504,-79.376564
Korean,"6080 Yonge St.
Toronto, ON M2M 3W6",Anju bar & eatery,(647) 349-1130,$11-30,anjubarandeatery.ca,https://www.yelp.ca/biz/anju-bar-and-eatery-toronto-2,43.790881,-79.418894
Korean,"5584 Yonge St
Toronto, ON M2N",Paradise,,,,https://www.yelp.ca/biz/paradise-toronto,43.779356,-79.415728
Korean,"623 Bloor St W
Toronto, ON M6G 1K8",Cutlet House,(647) 343-2227,$11-30,koreanfooddelivery.com,https://www.yelp.ca/biz/cutlet-house-toronto,43.664406,-79.414131
Korean,"200 Wellington Street W
Toronto, ON M5V 3C7",Koha Pacific Kitchen,(647) 350-5641,,kohakitchen.com,https://www.yelp.ca/biz/koha-pacific-kitchen-toronto-4,43.645908,-79.387822
Korean,"623 Bloor Street W
Toronto, ON M6G 1K8",Mi Hwa Korean Restaurant,(416) 546-5534,,,https://www.yelp.ca/biz/mi-hwa-korean-restaurant-toronto,43.664472,-79.414179
Korean,"686 Bloor St W
Toronto, ON M6G 4B9",Buk Chon Korean Restaurant,(647) 347-2129,Under $10,,https://www.yelp.ca/biz/buk-chon-korean-restaurant-toronto,43.664105,-79.416999
Korean,"6016 Yonge St
Toronto, ON M2M 3W2",Ajuker Chicken,,$11-30,,https://www.yelp.ca/biz/ajuker-chicken-toronto-2,43.788997,-79.418109
Korean,"6016 Yonge St
Toronto, ON M2M",Traditional Korean Restaurant,(416) 221-0590,Under $10,,https://www.yelp.ca/biz/traditional-korean-restaurant-toronto,43.788817,-79.418311
Korean,"1 Baldwin Street
Toronto, ON M5T 1K5",Seoul Food Co,(647) 748-0083,Under $10,seoulfoodcompany.com,https://www.yelp.ca/biz/seoul-food-co-toronto,43.656233,-79.392319
Korean,"63 Spring Garden Avenue
Toronto, ON M2N 5N6",P. A. T. Spring Garden Market,(416) 226-5522,,,https://www.yelp.ca/biz/p-a-t-spring-garden-market-toronto,43.764628,-79.409688
Korean,"5313 Yonge Street
Toronto, ON M2N 5R3",Hello Resturant,(647) 748-1472,,,https://www.yelp.ca/biz/hello-resturant-toronto,43.773294,-79.413675
Korean,"710 Bloor Street W
Toronto, ON M6G 1L4",Noodle Rice,(416) 546-8004,,,https://www.yelp.ca/biz/noodle-rice-toronto,43.663848,-79.417788
Korean,"785 Queen Street W
Toronto, ON M6J 1G1",Seoul City Restaurant,(416) 214-7725,,,https://www.yelp.ca/biz/seoul-city-restaurant-toronto,43.64621,-79.408341
Korean,"700 Bloor Street W
Toronto, ON M8X 1E9",OWL Boo Ung Ee,(416) 538-3030,,,https://www.yelp.ca/biz/owl-boo-ung-ee-toronto,43.663809,-79.417425
Korean,"6080 Yonge Street
Toronto, ON M2M 3W6",Bar Bang Bang,(647) 340-2151,,,https://www.yelp.ca/biz/bar-bang-bang-toronto,43.790502,-79.418193
Korean,"700 Bloor St W
Toronto, ON M6G",Booungee Booungee,(416) 538-3030,,,https://www.yelp.ca/biz/booungee-booungee-toronto,43.663956,-79.41755
Korean,"686 Bloor Street W
Toronto, ON M6G 1L2",Gwi Bin Korean Restaurant,(416) 537-0062,,,https://www.yelp.ca/biz/gwi-bin-korean-restaurant-toronto,43.664105,-79.416999
Kosher,"4 Avenue Road
Toronto, ON M5S 1T6",Park Hyatt Toronto Kosher Annona Restaurant,(416) 324-1567,Above $61,hyatt.com/gallery/torphannon/…,https://www.yelp.ca/biz/park-hyatt-toronto-kosher-annona-restaurant-toronto,43.668396,-79.392837
Kosher,"994 Eglinton Avenue W
Toronto, ON M6C 2C5",Aish Tanoor,(647) 352-5535,$11-30,aishtanoor.com,https://www.yelp.ca/biz/aish-tanoor-toronto,43.700322,-79.429517
Kosher,"3023 Bathurst Street
Toronto, ON M6B 3B5",Dr. Laffa,(647) 352-9000,$11-30,drlaffa.com,https://www.yelp.ca/biz/dr-laffa-toronto-3,43.718159,-79.429156
Kosher,"173 Dolomite Drive
Toronto, ON M3J 2N1",Mitzuyan Kosher Catering,(416) 419-5260,,mitzuyankoshercatering.com,https://www.yelp.ca/biz/mitzuyan-kosher-catering-toronto,43.779876,-79.474165
Kosher,"3003 Bathurst Street
Toronto, ON M6B",The Kosher Gourmet,(416) 781-9900,$31-60,koshergourmet.ca,https://www.yelp.ca/biz/the-kosher-gourmet-toronto,43.717538,-79.429149
