Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Thai,"233 Roncesvalles Avenue
Toronto, ON M6R 2L6",Thai Chef Cuisine,(416) 915-0095,$11-30,thaichefcuisine.com,https://www.yelp.ca/biz/thai-chef-cuisine-toronto-2,43.646182,-79.448872
Thai,"641 Dupont Street
Toronto, ON M6G 1Z4",Thai Mango,(416) 856-8424,,thaimango.ca,https://www.yelp.ca/biz/thai-mango-toronto,43.671675,-79.420783
Thai,"387 King Street W
Toronto, ON M5V 1K1",Thai Princess,(416) 977-8222,$11-30,thaiprincess.ca,https://www.yelp.ca/biz/thai-princess-toronto,43.645649,-79.39345
Thai,"986 Coxwell Avenue
Toronto, ON M4C 3G5",Little Coxwell Vietnamese & Thai Cuisine,(416) 916-2565,$11-30,littlecoxwell.ca,https://www.yelp.ca/biz/little-coxwell-vietnamese-and-thai-cuisine-toronto,43.696175,-79.329092
Thai,"1675 Bloor St W
Toronto, ON M6P 1A6",The Thai Cuisine,(416) 533-2221,$11-30,thethai-cuisine.com,https://www.yelp.ca/biz/the-thai-cuisine-toronto-2,43.655252,-79.456726
Thai,"2213 Queen Sreet E
Toronto, ON M4E 1E8",Thai House Cuisine,(416) 686-8541,$11-30,thaihousetoronto.net,https://www.yelp.ca/biz/thai-house-cuisine-toronto,43.670746,-79.2961
Thai,"250 Queens Quay W
Toronto, ON M5J 2N2",Spice Thai Cafe,(416) 598-0600,$11-30,spicethaicafe.ca,https://www.yelp.ca/biz/spice-thai-cafe-toronto,43.639422,-79.384987
Thai,"471 Danforth Ave
Toronto, ON M4K 1P1",Mong-Kut Thai,(416) 463-2667,$11-30,mongkutthai.com,https://www.yelp.ca/biz/mong-kut-thai-toronto,43.677782,-79.350033
Thai,"171 E Liberty Street
Toronto, ON M6K 3P6",Thai Room Liberty Village,(416) 531-1888,$11-30,thairoom.ca,https://www.yelp.ca/biz/thai-room-liberty-village-toronto,43.6387,-79.417724
Thai,"18 Elm Street
Toronto, ON M5G 1G7",Bangkok Garden Restaurant,(416) 977-6748,$11-30,bangkokgarden.ca,https://www.yelp.ca/biz/bangkok-garden-restaurant-toronto,43.657829,-79.38276
Thai,"669 King Street W
Toronto, ON M5V 1M9",Coco Rice Thai Cuisine,(416) 504-9434,$11-30,,https://www.yelp.ca/biz/coco-rice-thai-cuisine-toronto,43.643782,-79.402997
Thai,"43 Milner Avenue
Toronto, ON M1S 3P8",Thai Room,(416) 292-0777,$11-30,,https://www.yelp.ca/biz/thai-room-toronto-6,43.783657,-79.253112
Thai,"2253 Bloor Street W
Toronto, ON M6S 1N8",Simply Thai Cuisine,(416) 769-8866,$11-30,,https://www.yelp.ca/biz/simply-thai-cuisine-toronto,43.650676,-79.477559
Thai,"2463 Bloor Street W
Toronto, ON M6S 1P7",Patchmon’s Thai Desserts & More,(647) 882-5250,$11-30,thaidesserts.ca,https://www.yelp.ca/biz/patchmons-thai-desserts-and-more-toronto,43.649084,-79.484868
Thai,"415 Parliament Street
Toronto, ON M5A 3A1",Urban Thai on Gerrard,(416) 513-1020,,urbanthaiongerrard.com,https://www.yelp.ca/biz/urban-thai-on-gerrard-toronto,43.662469,-79.367011
Thai,"2120 Queen Street E
Toronto, ON M4L",Green Basil Restaurant,(416) 698-2120,$11-30,greenbasilrestaurant.com,https://www.yelp.ca/biz/green-basil-restaurant-toronto,43.670469,-79.298099
Thai,"170 Eglinton Avenue E
Toronto, ON M4P 1A6",Lime Asian Cuisine,(416) 322-5463,$11-30,limecuisine.ca,https://www.yelp.ca/biz/lime-asian-cuisine-toronto,43.707821,-79.393124
Thai,"1059 Bloor St W
Toronto, ON M6H 1M3",Thai Green Chili,(416) 532-5050,$11-30,thaigreenchili.ca,https://www.yelp.ca/biz/thai-green-chili-toronto,43.660351,-79.432496
Thai,"200 Front Street W
Toronto, ON M5V 3K2",Green Curry,(416) 977-7543,Under $10,,https://www.yelp.ca/biz/green-curry-toronto,43.644936,-79.386151
Thai,"993 Kingston Road
Toronto, ON M4E 1T3",Tropical Thai Cuisine,(416) 699-7210,$11-30,,https://www.yelp.ca/biz/tropical-thai-cuisine-toronto,43.680574,-79.285611
Thai,"2404 Dufferin Street
Toronto, ON M6E 3S8",Thai Shan Inn,(416) 784-1491,$11-30,thaishaninn.ca,https://www.yelp.ca/biz/thai-shan-inn-toronto,43.696962,-79.451081
Thai,"1266 Danforth Avenue
Toronto, ON M4J 1M6",Red Chilli,(647) 348-3028,$11-30,,https://www.yelp.ca/biz/red-chilli-toronto,43.682045,-79.330586
Thai,"1630 Bayview Ave
Toronto, ON M4G 3B7",Lemongrass Restaurant,(416) 322-8202,$11-30,,https://www.yelp.ca/biz/lemongrass-restaurant-toronto,43.70658,-79.375803
Thai,"141 Harbord St
Toronto, ON M5S 1H1",Flip Toss & Thai Kitchen,(416) 966-6955,Under $10,fliptossthai.com,https://www.yelp.ca/biz/flip-toss-and-thai-kitchen-toronto,43.662107,-79.406308
Thai,"175 Dundas Street W
Toronto, ON M5G 1C7",Evergreen Thai,(416) 581-8668,$11-30,evergreenthai.com,https://www.yelp.ca/biz/evergreen-thai-toronto,43.655013,-79.386337
Thai,"1572 Bayview Ave
Toronto, ON M4G 3B7",Satay On the Road,(416) 440-0679,$11-30,satayontheroad.com,https://www.yelp.ca/biz/satay-on-the-road-toronto,43.705545,-79.375295
Thai,"2350 Yonge Street
Toronto, ON M4P 2E6",Star King Viet Thai Cuisine,(416) 481-0008,$11-30,,https://www.yelp.ca/biz/star-king-viet-thai-cuisine-toronto,43.708503,-79.398916
Thai,"250 The E Mall
Toronto, ON M9B 3Y8",Green Mango Boys,(647) 350-2697,Under $10,gmboys.com,https://www.yelp.ca/biz/green-mango-boys-toronto,43.631965,-79.555253
Thai,"1455 Gerrard Street E
Toronto, ON M4L 1Z9",Thai Boys,(647) 348-8424,$11-30,,https://www.yelp.ca/biz/thai-boys-toronto,43.672248,-79.321227
Thai,"638 College Street
Toronto, ON M6G 1B4",Urban Thai,(416) 535-8424,$11-30,urban-thai-restaurant.com,https://www.yelp.ca/biz/urban-thai-toronto,43.655067,-79.415451
Thai,"4755 Leslie Street
Toronto, ON M2J 2L3",Bow Thai Restaurant,(416) 490-8424,$11-30,bowthai-northyork.ca,https://www.yelp.ca/biz/bow-thai-restaurant-toronto-2,43.778708,-79.363968
Thai,"338 Jarvis Street
Toronto, ON M4Y 2G6",Thai Jasmine Restaurant,(416) 966-6688,,,https://www.yelp.ca/biz/thai-jasmine-restaurant-toronto,43.662758,-79.377017
Thai,"414 College Street
Toronto, ON M5T 1T3",Green Room,(416) 929-3253,Under $10,,https://www.yelp.ca/biz/green-room-toronto,43.656823,-79.406764
Thai,"1 First Canadian Place
Mezzanine Level
Toronto, ON M5X 1C1",Ruby Thai,(416) 360-6688,Under $10,irg168.com/rubythai.html,https://www.yelp.ca/biz/ruby-thai-toronto,43.648739,-79.38149
Thai,"651 College Street
Toronto, ON M6G 1B7",Shanee - Temp. CLOSED,(647) 345-8838,$11-30,,https://www.yelp.ca/biz/shanee-toronto,43.654827,-79.415946
Thai,"6307 Yonge Street
Toronto, ON M2M 5M4",EAT BKK Thai Kitchen & Bar,(647) 350-9336,,eatbkk.ca,https://www.yelp.ca/biz/eat-bkk-thai-kitchen-and-bar-toronto,43.795688,-79.419208
Thai,"630 St. Clair Ave W
Toronto, ON M6C 1A9",Thai,(416) 653-1838,$11-30,,https://www.yelp.ca/biz/thai-toronto,43.682309,-79.42383
Thai,"2428 St Clair Avenue W
Toronto, ON M6N 1L2",Saigon Bangkok Restaurant,(416) 763-8838,Under $10,,https://www.yelp.ca/biz/saigon-bangkok-restaurant-toronto,43.669451,-79.482582
Thai,"109 McCaul Street
Toronto, ON M5T 3K5",Thai Bright,(416) 341-8828,Under $10,,https://www.yelp.ca/biz/thai-bright-toronto,43.654111,-79.391145
Thai,"55 University Ave
Toronto, ON M5J 2H7",Ing’s Thai Bowl,(416) 601-1288,,,https://www.yelp.ca/biz/ings-thai-bowl-toronto,43.646808,-79.383929
Thai,"395 Danforth Avenue
Toronto, ON M4K 1P1",Diners Thai,(416) 466-9222,$11-30,dinersthai.com,https://www.yelp.ca/biz/diners-thai-toronto,43.677468,-79.351627
Thai,"789 Warden Avenue
Toronto, ON M1L 4C2",Spring ‘N Fresh Rolls,(647) 349-7655,Under $10,springnfreshrolls.wix.com/rol…,https://www.yelp.ca/biz/spring-n-fresh-rolls-toronto,43.725998,-79.286755
Thai,"1768 Street Clair Avenue W
Toronto, ON M6N 1J3",Pho Xua,(416) 519-9979,,phoxua.ca,https://www.yelp.ca/biz/pho-xua-toronto,43.674157,-79.461274
Thai,"1500 Royal York Road
Unit 20 21
Toronto, ON M9P 3B6",Joyous Thai,(647) 748-8860,$11-30,,https://www.yelp.ca/biz/joyous-thai-toronto,43.691946,-79.531593
Thai,"961 Eglinton Ave W
Toronto, ON M6C 2C4",The Thai Grill,(416) 785-8424,$31-60,,https://www.yelp.ca/biz/the-thai-grill-toronto-2,43.700001,-79.429125
Thai,"2469 Bloor St W
Toronto, ON M6S",Thai Classic Cuisine,(416) 760-8424,$11-30,,https://www.yelp.ca/biz/thai-classic-cuisine-toronto,43.6489,-79.484829
Thai,"123 Queen Street West
Toronto, ON M5V 3M5",Thai Breeze,,,,https://www.yelp.ca/biz/thai-breeze-toronto-2,43.643089,-79.393757
Thai,"900 Don Mills Road
Unit 9
Toronto, ON M3C 1V6",Pho 88,(647) 341-8899,$11-30,pho88.ca,https://www.yelp.ca/biz/pho-88-toronto-4,43.726898,-79.342072
Thai,"1830 The Queensway
Toronto, ON M9C 5H5",Fresh Rolls,(647) 435-5206,$11-30,freshrolls.ca,https://www.yelp.ca/biz/fresh-rolls-toronto-2,43.614992,-79.559314
Thai,"494 Queen St W
Toronto, ON M5V 2B3",Bangkok Paradise Restaurant,(416) 504-3210,$11-30,,https://www.yelp.ca/biz/bangkok-paradise-restaurant-toronto,43.647922,-79.401064
Thai,"1521 Yonge Street
Toronto, ON M4T 1Z2",Circle Thai Cuisine Restaurant,(416) 924-8467,$11-30,,https://www.yelp.ca/biz/circle-thai-cuisine-restaurant-toronto,43.689609,-79.394409
Thai,"500 Queen St W
Toronto, ON M5V",Thai Spring Roll,(416) 366-1221,$11-30,,https://www.yelp.ca/biz/thai-spring-roll-toronto-2,43.647936,-79.401253
Thai,"1512 Queen Street W
Toronto, ON M6R 1A1",The Family Thai,(647) 933-0907,Under $10,,https://www.yelp.ca/biz/the-family-thai-toronto-2,43.640344,-79.43848
Thai,"444 Yonge St
Toronto, ON M5B 2H4",Thai Bowl,(416) 204-9831,Under $10,,https://www.yelp.ca/biz/thai-bowl-toronto,43.661006,-79.383213
Thai,"651 College Street
Toronto, ON M6G 1B7",Thai House Restaurant,(416) 516-6668,,,https://www.yelp.ca/biz/thai-house-restaurant-toronto,43.654827,-79.415946
Thai,"260 Yonge Street
Toronto, ON M5B 2L9",Eaton Ruby Thai,(416) 977-6552,Under $10,,https://www.yelp.ca/biz/eaton-ruby-thai-toronto,43.654661,-79.380565
Thai,"524 Bloor St W
Toronto, ON M5S 1Y3",Royal Thai Restaurant,(416) 536-6868,,,https://www.yelp.ca/biz/royal-thai-restaurant-toronto,43.665307,-79.410892
Thai,"863 St Clair Avenue W
Toronto, ON M6C 1C4",Vanipha Enterprises,(416) 654-8068,,,https://www.yelp.ca/biz/vanipha-enterprises-toronto-2,43.679888,-79.43293
Thai,"2907 Dundas Street W
Toronto, ON M6P 1Z1",Young Thailand Restaurant,(416) 368-1368,,youngthailand.com,https://www.yelp.ca/biz/young-thailand-restaurant-toronto,43.665319,-79.466283
Thai,"348 Broadview Ave
Toronto, ON M4M 2G9",Thai Pan Restaurant,(416) 365-7655,,,https://www.yelp.ca/biz/thai-pan-restaurant-toronto,43.664927,-79.35268
Thai,"90 Eglinton Avenue E
Toronto, ON M4P 2Y3",Rex Saigon,(416) 489-0306,,,https://www.yelp.ca/biz/rex-saigon-toronto,43.707196,-79.396257
Thai,"785 Queen Street W
Toronto, ON M6J",Queen Garden,(416) 366-0900,,,https://www.yelp.ca/biz/queen-garden-toronto,43.64621,-79.408341
Thai,"1405 Av Danforth
Toronto, ON M4J 1N2",Hot & Spice Classic Thai Restaurant,(416) 466-7573,,,https://www.yelp.ca/biz/hot-and-spice-classic-thai-restaurant-toronto,43.682322,-79.327425
Thai,"549 Bloor Street W
Toronto, ON M5S 1Y6",Siam Thai Garden,(416) 588-5498,,,https://www.yelp.ca/biz/siam-thai-garden-toronto,43.66519,-79.410192
Thai,"238 Queen Street W
Toronto, ON M5V 1Z7",California Thai Queen St,(416) 591-7988,,,https://www.yelp.ca/biz/california-thai-queen-st-toronto,43.650131,-79.390412
Thai,"1330 Danforth Ave
Toronto, ON M4J 1M9",Lee’s Thai Spring Roll,(416) 461-9888,,,https://www.yelp.ca/biz/lees-thai-spring-roll-toronto,43.68232,-79.329292
Thai,"552 Mt. Pleasant Rd
Toronto, ON M4S 2M6",My Thai Kitchen 2,(416) 489-8130,,,https://www.yelp.ca/biz/my-thai-kitchen-2-toronto,43.702844,-79.388096
Thai,"92 King Street E
Toronto, ON M5C 2V8",Natchos Thai Thai,(416) 364-8424,,,https://www.yelp.ca/biz/natchos-thai-thai-toronto,43.650111,-79.374913
Thai,"1405 Av Danforth
Toronto, ON M4J 1N2",Tiny Thai Kitchen,(416) 405-9888,,,https://www.yelp.ca/biz/tiny-thai-kitchen-toronto,43.682322,-79.327425
Thai,"399 Keele St
Toronto, ON M6P 2K9",Mantau Court Thai,(416) 763-2827,,,https://www.yelp.ca/biz/mantau-court-thai-toronto,43.666132,-79.464477
Thai,"2907 Dundas St W
Toronto, ON M6P 1Z1",All Thai Food,(416) 604-7477,,,https://www.yelp.ca/biz/all-thai-food-toronto,43.665319,-79.466283
Thai,"92 King Street E
Toronto, ON M5C 2V8",Thai Thai,(416) 364-8424,,,https://www.yelp.ca/biz/thai-thai-toronto,43.650111,-79.374913
Thai,"179 Dundas Street W
Toronto, ON M5G 1C7",Thai Thani,(416) 977-4712,,,https://www.yelp.ca/biz/thai-thani-toronto,43.655004,-79.386473
Thai,"92 King Street E
Toronto, ON M5C 2V8",Thai Thai To Go,(416) 364-8424,,,https://www.yelp.ca/biz/thai-thai-to-go-toronto,43.650111,-79.374913
Thai,"51 Colborne Street
Toronto, ON M5E 1E3",Thai Dish Restaurant,(416) 366-2722,,,https://www.yelp.ca/biz/thai-dish-restaurant-toronto,43.649032,-79.374839
Turkish,"5112 Dundas Street W
Toronto, ON M9A 1C2",Anatolia Restaurant,(416) 207-0596,$11-30,anatoliarestaurant.com,https://www.yelp.ca/biz/anatolia-restaurant-toronto,43.6448,-79.532922
Turkish,"2043 Eglinton Avenue E
Toronto, ON M1L 2M9",Barans Turkish Cuisine & Bar,(416) 750-4545,$11-30,barans.ca,https://www.yelp.ca/biz/barans-turkish-cuisine-and-bar-toronto,43.729288,-79.280726
Turkish,"2762 Keele Street
Toronto, ON M3M",Best Istanbul Kebab Doner Pide,(647) 748-6363,$11-30,bestistanbul.ca,https://www.yelp.ca/biz/best-istanbul-kebab-doner-pide-toronto,43.726723,-79.482172
Turkish,"174 Eglinton Avenue E
Toronto, ON M4P 1A6",Istanbul Cafe & Espresso Bar,(416) 480-0303,$11-30,istanbulcafe.ca,https://www.yelp.ca/biz/istanbul-cafe-and-espresso-bar-toronto,43.70784,-79.393034
Turkish,"866 Wilson Avenue
Toronto, ON M3K 1E6",Mustafa Turkish Pizza,(416) 631-0300,$11-30,,https://www.yelp.ca/biz/mustafa-turkish-pizza-toronto,43.730695,-79.468055
Turkish,"1150 Sheppard Avenue W
Toronto, ON M3K 2B5",Antioch Kitchen,(416) 635-6200,$11-30,antiochkitchen.com,https://www.yelp.ca/biz/antioch-kitchen-toronto,43.754263,-79.468537
Turkish,"5503 Eglinton Avenue W
Toronto, ON M9C 5K5",Continental Grill House,(416) 623-6600,$11-30,,https://www.yelp.ca/biz/continental-grill-house-toronto,43.653055,-79.600605
Turkish,"5308 Dundas St. W
Toronto, ON M9B 1B1",Kebab 49,(647) 348-4525,$11-30,,https://www.yelp.ca/biz/kebab-49-toronto,43.635894,-79.540257
Turkish,"3354 Keele North York
Toronto, ON M3J 1L5",Turkuaz Grill,(416) 636-3600,,,https://www.yelp.ca/biz/turkuaz-grill-toronto,43.671174,-79.467005
Turkish,"879 Wilson Avenue
Toronto, ON M3K 1E6",Chef 47,(647) 861-6747,,chef47.com,https://www.yelp.ca/biz/chef-47-toronto,43.730495,-79.466338
