Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Food Court,"1 Yorkdale Road
Toronto, ON M6A 2T9",Dine on 3 - Yorkdale Mall Food Court,,$11-30,,https://www.yelp.ca/biz/dine-on-3-yorkdale-mall-food-court-toronto,43.726466,-79.452973
Food Court,"Food Court
120 Bremner Boulevard
Toronto, ON M5J 0A1",Zteca,(416) 583-5240,Under $10,z-teca.com,https://www.yelp.ca/biz/zteca-toronto,43.642793,-79.383308
Food Court,"214 Augusta Avenue
Toronto, ON M5T 2L8",Ceviches,,Under $10,,https://www.yelp.ca/biz/ceviches-toronto,43.654682,-79.4024
Food Court,"4430 Sheppard Avenue E
Toronto, ON M1S 1V2",Jace Pinoy 2,(416) 293-3351,$11-30,,https://www.yelp.ca/biz/jace-pinoy-2-toronto,43.788061,-79.268197
Food Court,"220 Yonge Street
Toronto, ON M5B 2H1",Liberty Noodle,(416) 588-4100,Under $10,,https://www.yelp.ca/biz/liberty-noodle-toronto-2,43.657268,-79.381418
Food Court,"42-109 McCaul Street
Toronto, ON M5T 2W7",The Fresh Italian Eatery,(647) 351-7701,Under $10,,https://www.yelp.ca/biz/the-fresh-italian-eatery-toronto,43.654219,-79.390731
Food Court,"25 King Street W - concourse level
Toronto, ON",Day’s Bakery,,,,https://www.yelp.ca/biz/days-bakery-toronto,43.653226,-79.383184
Food Court,"Toronto, ON M6A 2T9",Uncle Tetsu - Inside Indulge,(416) 356-3842,,yorkdale.com/stores/uncle-tet…,https://www.yelp.ca/biz/uncle-tetsu-inside-indulge-toronto,43.725108,-79.452809
Food Court,"40 Carl Hall Road
Toronto, ON M3K 2C1",Pupuseria Salvadorena En Comal,,,,https://www.yelp.ca/biz/pupuseria-salvadorena-en-comal-toronto,43.749727,-79.479293
Food Court,"120 Adelaide Street W
Toronto, ON M5H 1T1",Taste of Orients,(416) 868-6889,,,https://www.yelp.ca/biz/taste-of-orients-toronto,43.649972,-79.383223
Food Court,"300 Borough Dr
Toronto, ON M1P 4P5",Su&Shi Noodle Bar,,,,https://www.yelp.ca/biz/su-and-shi-noodle-bar-toronto,43.777142,-79.25833
Food Court,"1800 Sheppard Avenue East
Toronto, ON M2J 5A7",Grill It Up,,Under $10,,https://www.yelp.ca/biz/grill-it-up-toronto,43.77529,-79.346936
Food Court,"40 Carl Hall Rd
Toronto, ON M3K 2C1",Lil Orbits Tasty Donuts,,,,https://www.yelp.ca/biz/lil-orbits-tasty-donuts-toronto,43.74756,-79.47914
Food Court,"Scarborough Town Centre
300 Borough Drive
Toronto, ON M1P 4P5",Taste Market,(416) 296-0296,,scarboroughtowncentre.com,https://www.yelp.ca/biz/taste-market-toronto,43.776425,-79.258533
Food Stands,"5576 Yonge Street
Toronto, ON M2N 5S2",Pojangmacha Food,,Under $10,,https://www.yelp.ca/biz/pojangmacha-food-toronto-4,43.7791,-79.415632
Food Stands,"50 St George St
Toronto, ON M5S 3H8",The Blue Chip Truck,,Under $10,,https://www.yelp.ca/biz/the-blue-chip-truck-toronto-2,43.660617,-79.397322
Food Stands,"707 Dundas Street W
Toronto, ON M5T 2W6",Feed It Forward,,,feeditforward.ca,https://www.yelp.ca/biz/feed-it-forward-toronto,43.651895,-79.404755
Food Stands,"40 Carl Hall Road
Toronto, ON M3K 2C1",Homer’s Chicken & Waffles,(416) 835-6742,,,https://www.yelp.ca/biz/homers-chicken-and-waffles-toronto,43.749727,-79.479293
Food Stands,"235 Queens Quay W
Toronto, ON M5J 2G8",Blue Goose,(866) 496-7925,Under $10,bluegoosepurefoods.com,https://www.yelp.ca/biz/blue-goose-toronto,43.639118,-79.382891
Food Stands,"8 Glen Watford Drive
Toronto, ON M1S 2C1",Annie’s Tea House,(647) 967-2280,Under $10,,https://www.yelp.ca/biz/annies-tea-house-toronto-5,43.786839,-79.276927
Food Stands,"247 Augusta Avenue
Toronto, ON M5T 2L8",Nice Pan,(416) 737-6148,Under $10,,https://www.yelp.ca/biz/nice-pan-toronto,43.654943,-79.40196
Food Stands,"Toronto Spiritualist Temple
706 College Street
Toronto, ON M6G 1C1",La Limonada,(416) 970-1330,$11-30,,https://www.yelp.ca/biz/la-limonada-toronto,43.6554,-79.418187
Food Stands,"Toronto, ON",Stuft Gourmet Sausages,,,getstuft.ca,https://www.yelp.ca/biz/stuft-gourmet-sausages-toronto,43.653226,-79.383184
Food Stands,"2575-2731 Danforth Avenue
Toronto, ON M4C 1L5",Red Tower Hot Dog,,,,https://www.yelp.ca/biz/red-tower-hot-dog-toronto,43.688399,-79.299426
Food Stands,"Toronto, ON",Gourmet Bitches,,$11-30,gourmetb1tches.com,https://www.yelp.ca/biz/gourmet-bitches-toronto,43.653226,-79.383184
Food Stands,"Convention Centre
255 Front Street W
Toronto, ON M5V 2W6",Crazi Fries,(416) 275-4853,,,https://www.yelp.ca/biz/crazi-fries-toronto-2,43.643876,-79.387535
Food Stands,"Toronto, ON",Curbside Bliss Cupcakes,(416) 884-0288,$11-30,curbsideblisscupcakes.com,https://www.yelp.ca/biz/curbside-bliss-cupcakes-toronto,43.653226,-79.383184
Food Stands,"425 Spadina Road
Toronto, ON M5P 2W3",Fish’D By EDO,(416) 482-8973,,,https://www.yelp.ca/biz/fishd-by-edo-toronto,43.688973,-79.412629
Food Stands,"236 Queen St W
Toronto, ON M5T 2Y4",Queen Street Market,(416) 591-6863,,,https://www.yelp.ca/biz/queen-street-market-toronto,43.645692,-79.41149
Food Stands,"Toronto, ON",Caplansky’s Thunderin’ Thelma,,Under $10,caplanskys.com/thunderin-thel…,https://www.yelp.ca/biz/caplanskys-thunderin-thelma-toronto,43.653226,-79.383184
Food Stands,"Toronto, ON",The Toasted Tangerine,(416) 888-4641,,thetoastedtangerine.com,https://www.yelp.ca/biz/the-toasted-tangerine-toronto,43.653226,-79.383184
Food Stands,"210 Princes' Blvd
Exhibition Place
Toronto, ON M6K 3C3",Pull’d,,,,https://www.yelp.ca/biz/pulld-toronto,43.632351,-79.42128
Food Stands,"Nathan Phillips Square
100 Queen St W
Toronto, ON M5H 2N1",Tasty Thursdays,,Under $10,toronto.ca/special_events/thu…,https://www.yelp.ca/biz/tasty-thursdays-toronto,43.653483,-79.384094
Food Stands,"1 Island Airport
Toronto, ON M5J 1B7",Billy Bishop Cafe,,,,https://www.yelp.ca/biz/billy-bishop-cafe-toronto,43.642317,-79.376401
Food Stands,"100 Queen Street W
Toronto, ON M5H 2N2",Hot Dog Stands At City Hall,,,,https://www.yelp.ca/biz/hot-dog-stands-at-city-hall-toronto,43.653516,-79.384061
Food Stands,"443 University Avenue
Toronto, ON M5G",Hot Dog Guy,,,,https://www.yelp.ca/biz/hot-dog-guy-toronto,43.654757,-79.387879
Food Stands,"595 Bay Street
Toronto, ON M7A 2C7",Feta & Olives,(647) 348-3382,,,https://www.yelp.ca/biz/feta-and-olives-toronto-4,43.655904,-79.383606
Food Stands,"1427 Gerrard St E
Toronto, ON M4L 1Z7",India Paan,(416) 461-8914,Under $10,,https://www.yelp.ca/biz/india-paan-toronto,43.672063,-79.322296
Food Stands,"400 King St W
Toronto, ON M5V 1K2",Hot Dog stand,,,,https://www.yelp.ca/biz/hot-dog-stand-toronto-3,43.64609,-79.393106
Food Stands,"Downsview Park Merchants Market
40 Carl Hall Road
Toronto, ON M3K 2C1",Los Compadres Dominican Restaurant,(647) 774-5819,,,https://www.yelp.ca/biz/los-compadres-dominican-restaurant-toronto,43.749727,-79.479293
French,"1600 Dundas Street. W
Toronto, ON M6K 1T8",Le Baratin,(416) 534-8800,$11-30,LeBaratin.ca,https://www.yelp.ca/biz/le-baratin-toronto-5,43.650078,-79.43514
French,"147 Spadina Avenue
Toronto, ON M5V 2L7",Jules Bistro,(416) 348-8886,$11-30,bistro-jules.com,https://www.yelp.ca/biz/jules-bistro-toronto,43.648055,-79.395733
French,"126 Cumberland St
Toronto, ON M5R 1A6",Jacques’ Bistro Du Parc,(416) 961-1893,$31-60,jacquesbistro.com,https://www.yelp.ca/biz/jacques-bistro-du-parc-toronto,43.670094,-79.392036
French,"492 Queen Street W
Toronto, ON M5V 2B3",La Palette,(416) 929-4900,$31-60,lapalette.ca,https://www.yelp.ca/biz/la-palette-toronto-3,43.647944,-79.400967
French,"90 Yorkville Avenue
Toronto, ON M5R 1B9",Chabrol Restaurant,(416) 428-6641,Above $61,chabrolrestaurant.com,https://www.yelp.ca/biz/chabrol-restaurant-toronto-2,43.671049,-79.391714
French,"1 Benvenuto Place
Toronto, ON M4V 2L1",Scaramouche Restaurant Pasta Bar & Grill,(416) 961-8011,Above $61,scaramoucherestaurant.com,https://www.yelp.ca/biz/scaramouche-restaurant-pasta-bar-and-grill-toronto,43.681411,-79.40025
French,"4150 Yonge Street
Yonge Corporate Centre
Toronto, ON M2P 2C6",Auberge du Pommier,(416) 222-2220,Above $61,aubergedupommier.com,https://www.yelp.ca/biz/auberge-du-pommier-toronto,43.746823,-79.407773
French,"1320 Queen Street W
Toronto, ON M6K 1L4",Restaurant Chantecler,(416) 628-3586,$11-30,restaurantchantecler.ca,https://www.yelp.ca/biz/restaurant-chantecler-toronto,43.641719,-79.431247
French,"163 Spadina Avenue
3rd Floor
Toronto, ON M5V 2A5",Alo Restaurant,(416) 260-2222,Above $61,alorestaurant.com,https://www.yelp.ca/biz/alo-restaurant-toronto,43.648539,-79.395937
French,"2075 Yonge Street
Toronto, ON M4S 2A4",Coquine Restaurant,(416) 322-6767,$31-60,coquinerestaurant.com,https://www.yelp.ca/biz/coquine-restaurant-toronto,43.702552,-79.397282
French,"538 Manning Avenue
Toronto, ON M6G 2V9",Le Notre Bistro,(416) 300-9304,$31-60,lenotrebistro.com,https://www.yelp.ca/biz/le-notre-bistro-toronto,43.660594,-79.414848
French,"2496 Kingston Road
Toronto, ON M1N 1V3",Aioli Bistro,(647) 748-0064,$11-30,aiolibistro.ca,https://www.yelp.ca/biz/aioli-bistro-toronto,43.709572,-79.249383
French,"1568 Bayview Avenue
Toronto, ON M4G 3B7",L’Avenue Bistro,(416) 485-1568,$31-60,lavenuebistro.com,https://www.yelp.ca/biz/l-avenue-bistro-toronto,43.705439,-79.375237
French,"911 Sheppard Avenue W
Toronto, ON M3H 2T7",Le Montmartre French Restaurant,(416) 630-3804,$31-60,lemontmartrerestaurant.com,https://www.yelp.ca/biz/le-montmartre-french-restaurant-toronto,43.751428,-79.457473
French,"744 Gerrard Street E
Toronto, ON M4M 1Y3",Batifole Restaurant,(416) 462-9965,$31-60,batifole.ca,https://www.yelp.ca/biz/batifole-restaurant-toronto,43.666798,-79.347401
French,"2471 Yonge Street
3 Blocks N of Eglinton
Toronto, ON M4P 2H6",Douce France,(647) 348-7661,$31-60,doucefrance.ca,https://www.yelp.ca/biz/douce-france-toronto,43.711547,-79.399352
French,"60 Sudbury Street
Toronto, ON M6J 3S7",Bacchanal,(416) 586-1188,$31-60,bacchanal.ca,https://www.yelp.ca/biz/bacchanal-toronto,43.64157,-79.42182
French,"770 St Clair Avenue W
Toronto, ON M6C 1B5",FK,(416) 551-9731,,fkrestauranttoronto.com,https://www.yelp.ca/biz/fk-toronto,43.681282,-79.428728
French,"1289 Gerrard Street E
Toronto, ON M4L 1Y6",Brickyard Bistro,(416) 778-4440,$11-30,brickyardbistro.ca,https://www.yelp.ca/biz/brickyard-bistro-toronto-2,43.670883,-79.327854
French,"1049 Bloor Street W
Toronto, ON M6H 1M4",COO Café Bread or Rice,(647) 351-5166,$11-30,coocafeborr.com,https://www.yelp.ca/biz/coo-caf%C3%A9-bread-or-rice-toronto,43.660497,-79.431928
French,"35 Tank House Lane
Toronto, ON M5A 3C4",Cluny Bistro & Boulangerie,(416) 203-2632,$31-60,clunybistro.com,https://www.yelp.ca/biz/cluny-bistro-and-boulangerie-toronto-2,43.650588,-79.357896
French,"131 Bloor Street W
Ste 211
Toronto, ON M5S 1M4",La Societe - Toronto,(416) 551-9929,$31-60,toronto.lasociete.ca,https://www.yelp.ca/biz/la-societe-toronto-toronto,43.668895,-79.392545
French,"1290 Queen St E
Toronto, ON M4L 1C4",Jules Bistro,(416) 463-5853,,bistro-jules.com/contact,https://www.yelp.ca/biz/jules-bistro-toronto-3,43.663742,-79.328587
French,"72A Ossington Avenue
Toronto, ON M6J 2Y7",Union,(416) 850-0093,$31-60,union72.ca,https://www.yelp.ca/biz/union-toronto-3,43.645833,-79.419568
French,"169 Niagara Street
Toronto, ON M5V",Edulis,(416) 703-4222,Above $61,edulisrestaurant.com,https://www.yelp.ca/biz/edulis-toronto,43.641948,-79.40658
French,"924 Queen Street W
Toronto, ON M6J 1G6",Jules Bistro,(416) 533-5454,$31-60,bistro-jules.com,https://www.yelp.ca/biz/jules-bistro-toronto-2,43.644898,-79.415899
French,"1158 Yonge Street
Toronto, ON M4W 2L9",Sorrel,(416) 926-1010,$31-60,sorrelrestaurant.ca,https://www.yelp.ca/biz/sorrel-toronto-2,43.680242,-79.391009
French,"1118 Queen Street E
Toronto, ON M4M 1K9",Greta Solomon’s,(647) 347-8640,$31-60,gretasolomonsdiningroom.com,https://www.yelp.ca/biz/greta-solomons-toronto,43.662233,-79.335315
French,"225 Richmond Street W
Suite 501b
Toronto, ON M5V 1W2",The Fifth & Terrace,(416) 979-3005,Above $61,fifthrestaurant.thefifth.com,https://www.yelp.ca/biz/the-fifth-and-terrace-toronto-4,43.649308,-79.389312
French,"168 McCaul Street
Toronto, ON M5T 1W4",Midi Bistro,(416) 977-2929,$11-30,midibistro.ca,https://www.yelp.ca/biz/midi-bistro-toronto,43.655828,-79.392285
French,"252 Dupont Streeet
Toronto, ON M5R 1V7",Bar Begonia,(647) 352-3337,$31-60,barbegonia.com,https://www.yelp.ca/biz/bar-begonia-toronto,43.675158,-79.406366
French,"736 St. Clair Ave W
Toronto, ON M6C 1B3",Pain Perdu,(416) 656-7246,$11-30,,https://www.yelp.ca/biz/pain-perdu-toronto-2,43.681582,-79.427496
French,"2343 Queen Street E
Toronto, ON M4E 1H2",Veloute Bistro & Catering,(416) 696-7392,$31-60,veloute.ca,https://www.yelp.ca/biz/veloute-bistro-and-catering-toronto,43.672218,-79.289782
French,"21 Gloucester Street
Toronto, ON M4Y 1L8",Bumpkins Restaurant,(416) 922-8655,$11-30,bumpkins.ca,https://www.yelp.ca/biz/bumpkins-restaurant-toronto,43.666618,-79.384109
French,"4 Front Street E
Toronto, ON M5E 1G4",Biff’s Bistro,(416) 860-0086,$31-60,biffsbistro.com,https://www.yelp.ca/biz/biffs-bistro-toronto,43.647605,-79.37665
French,"100 Cumberland Street
Toronto, ON M5R 1A6",Sassafraz,(416) 964-2222,$31-60,sassafraz.ca,https://www.yelp.ca/biz/sassafraz-toronto,43.670296,-79.391069
French,"30 Baldwin Street
Toronto, ON M5T 1L3",Bodega Restaurant,(416) 977-1287,$31-60,bodegarestaurant.com,https://www.yelp.ca/biz/bodega-restaurant-toronto-2,43.656108,-79.393736
French,"2750 Danforth Avenue
Toronto, ON M4C 1L7",Bistro Camino,(416) 698-0283,$11-30,,https://www.yelp.ca/biz/bistro-camino-toronto,43.689303,-79.297422
French,"648 King Street W
Toronto, ON M5V 1M5",Brioche Dorée,(416) 364-5137,$11-30,briochedoree.us,https://www.yelp.ca/biz/brioche-dor%C3%A9e-toronto,43.644098,-79.401771
French,"1118 Yonge Street
Toronto, ON M4W 2L6",Carens Rosedale,(647) 352-8111,$11-30,carensrosedale.com,https://www.yelp.ca/biz/carens-rosedale-toronto,43.67894,-79.390473
French,"1108 Yonge Street
Toronto, ON M4W 2L6",Avant Gout Restaurant,(416) 916-3681,,avantgouttoronto.ca,https://www.yelp.ca/biz/avant-gout-restaurant-toronto,43.678623,-79.390465
French,"1251 Yonge Street
Toronto, ON M4T",Brownes Bistro,(416) 924-8132,$11-30,brownesbistro.com,https://www.yelp.ca/biz/brownes-bistro-toronto-2,43.684115,-79.392194
French,"318 Wellington St W
Toronto, ON M5V 3T4",Sen5es,(416) 961-0055,$31-60,senses.ca,https://www.yelp.ca/biz/sen5es-toronto,43.644766,-79.39219
