Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Bangladeshi,"3342 Danforth Avenue
Toronto, ON M1L 1C9",Cafe D Taj,(416) 699-3825,$11-30,,https://www.yelp.ca/biz/cafe-d-taj-toronto,43.693609,-79.277553
Bangladeshi,"462 Birchmount Road
Toronto, ON M1K 1N8",Adi Biryani & Kabab House,(416) 699-8328,,,https://www.yelp.ca/biz/adi-biryani-and-kabab-house-toronto,43.707027,-79.268324
Bangladeshi,"3315 Danforth Avenue
Toronto, ON M1L 1B8",Dhaka Biryani House,(647) 800-4172,,,https://www.yelp.ca/biz/dhaka-biryani-house-toronto,43.692307,-79.282486
Bangladeshi,"181 Dundas St W
Toronto, ON M5G 1C7",Indian Biriyani House,(416) 340-1254,Under $10,biriyanihouse.ca,https://www.yelp.ca/biz/indian-biriyani-house-toronto-2,43.654981,-79.386524
Barbeque,"869 Queen Street W
Toronto, ON M6J 1G4",Smoque N’ Bones,(647) 341-5730,$11-30,smoquenbones.com,https://www.yelp.ca/biz/smoque-n-bones-toronto,43.645703,-79.410743
Barbeque,"176 Wicksteed Avenue
Toronto, ON M4G 2B6",Adamson Barbecue,(647) 559-2080,$11-30,adamsonbarbecue.com,https://www.yelp.ca/biz/adamson-barbecue-toronto,43.712476,-79.353066
Barbeque,"299 Roncesvalles Avenue
Toronto, ON M6R 2M3",Barque Smokehouse,(416) 532-7700,$11-30,barque.ca,https://www.yelp.ca/biz/barque-smokehouse-toronto,43.64801,-79.449659
Barbeque,"55 Colborne Street
Toronto, ON M5E 1E3",Hogtown Smoke,(416) 691-9009,$11-30,hogtownsmoke.ca,https://www.yelp.ca/biz/hogtown-smoke-toronto-8,43.648961,-79.374692
Barbeque,"3265 Yonge Street
Toronto, ON M4N 2L5",STACK,(647) 346-1416,$11-30,stackrestaurant.ca,https://www.yelp.ca/biz/stack-toronto-2,43.729286,-79.40309
Barbeque,"172 Main Street S
Toronto, ON M4E 2W1",Beach Hill Smokehouse,(416) 792-8275,$11-30,beachhillsmokehouse.com,https://www.yelp.ca/biz/beach-hill-smokehouse-toronto,43.684106,-79.300406
Barbeque,"6016 yonge street
Toronto, ON M2M 3W2",Kookminhakgyo,(647) 348-8890,$11-30,,https://www.yelp.ca/biz/kookminhakgyo-toronto,43.789107,-79.417852
Barbeque,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,(437) 370-2783,$11-30,gyubeejapanesebbq.com,https://www.yelp.ca/adredir?ad_business_id=qR4EIktJfQKc4rnKgBzvtw&campaign_id=xqrSaoYJ1DmYqEjKfOdENg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fgyubee-japanese-bbq-downtown-toronto-2&request_id=a88a9d38e97907f2&signature=0f4cf7d692bb2cff74b2d525c16fd89f08f9b2b31ce3d5f480b407804a91103e&slot=0,43.66696,-79.400872
Barbeque,"5 Brock Avenue
Toronto, ON M6K 1L4",Electric Mud BBQ,(416) 516-8286,$11-30,electricmudbbq.com,https://www.yelp.ca/biz/electric-mud-bbq-toronto,43.642064,-79.4324
Barbeque,"176 Wicksteed Avenue
Toronto, ON M4G 2B6",Stoke Stack Barbecue,(416) 316-5216,$31-60,stokestackbbq.com,https://www.yelp.ca/biz/stoke-stack-barbecue-toronto,43.712476,-79.353066
Barbeque,"275 Cherry Street
Toronto, ON M5A 3L3",Cherry Street Bar-B-Que,(416) 461-5111,$11-30,cherrystbbq.com,https://www.yelp.ca/biz/cherry-street-bar-b-que-toronto,43.645459,-79.352504
Barbeque,"901 Bloor Street W
Toronto, ON M6H 1L2",Bourbon Street Smokehouse,(647) 351-0251,$11-30,bourbonstreetsmokehouse.com,https://www.yelp.ca/biz/bourbon-street-smokehouse-toronto,43.661678,-79.426279
Barbeque,"972 The Queensway
Toronto, ON M8Z 1P3",Appalachia Smokehouse and BBQ,(416) 252-2333,$11-30,appalachiabbq.com,https://www.yelp.ca/biz/appalachia-smokehouse-and-bbq-toronto,43.623804,-79.513683
Barbeque,"81 Church Street
Toronto, ON M5C 2G2",Gyu-Kaku Japanese BBQ,(647) 351-2378,$31-60,gyu-kaku.com,https://www.yelp.ca/biz/gyu-kaku-japanese-bbq-toronto,43.651606,-79.374881
Barbeque,"176 Dupont Street
Toronto, ON M5R 2E6",Big Crow,(647) 748-3287,$31-60,roseandsonsbigcrow.com,https://www.yelp.ca/biz/big-crow-toronto-2,43.675718,-79.403566
Barbeque,"6034 Yonge Street
Toronto, ON M2M 3W5",Daldongnae,(416) 226-6034,$11-30,daldongnae-korean-bbq.busines…,https://www.yelp.ca/biz/daldongnae-toronto,43.78973,-79.418269
Barbeque,"450 Rogers Road
Toronto, ON M6M 1A6",Rui’s BBQ,(647) 427-2631,Under $10,,https://www.yelp.ca/biz/ruis-bbq-toronto,43.68258,-79.464746
Barbeque,"673 Danforth Avenue
Toronto, ON M4J 1L2",Greenwood Smokehouse BBQ,(416) 469-2270,$11-30,greenwoodsmokehouse.com,https://www.yelp.ca/biz/greenwood-smokehouse-bbq-toronto,43.678998,-79.344287
Barbeque,"1242 Dundas Street W
Toronto, ON M6J 1X5",Smoke Signals Bar-B-Q,(416) 588-7408,$11-30,smokesignalsbarbecue.ca,https://www.yelp.ca/biz/smoke-signals-bar-b-q-toronto,43.649617,-79.424082
Barbeque,"2285 Dundas Street W
Toronto, ON M6R 1X6",Uncle Smoke Cookhouse,(416) 901-3663,$11-30,unclesmoke.com,https://www.yelp.ca/biz/uncle-smoke-cookhouse-toronto,43.655191,-79.452323
Barbeque,"Toronto, ON M7A",Dang Good BBQ,(416) 471-7088,Under $10,danggoodbbq.com,https://www.yelp.ca/biz/dang-good-bbq-toronto,43.662301,-79.389494
Barbeque,"Toronto, ON M6A 1P9",Urban Smoke Fusion BBQ Food Truck,(416) 783-7257,Under $10,urbansmokefoodtruck.com,https://www.yelp.ca/biz/urban-smoke-fusion-bbq-food-truck-toronto,43.718711,-79.470037
Barbeque,"1276 Queen Street E
Toronto, ON M4L 1C4",Little AAA,(647) 347-2677,$11-30,tripleabar.ca,https://www.yelp.ca/biz/little-aaa-toronto,43.663689,-79.32875
Barbeque,"1554 Avenue Road
Toronto, ON M5M 3X5",Boneyard Grill,(647) 349-0849,$11-30,boneyardgrill.com,https://www.yelp.ca/biz/boneyard-grill-toronto,43.723189,-79.416213
Barbeque,"3076 Dundas Street W
Toronto, ON M6P 1Z8",Junction Local,(416) 766-3841,$31-60,junctionlocal.com,https://www.yelp.ca/biz/junction-local-toronto,43.665609,-79.472279
Barbeque,"1959 Queen Street E
Toronto, ON M4L 1H7",Hogtown Smoke In the Beach,(416) 691-9009,$11-30,hogtownsmoke.ca,https://www.yelp.ca/biz/hogtown-smoke-in-the-beach-toronto-2,43.669549,-79.302143
Barbeque,"1240 Bay Street
Toronto, ON M5R 3A7",BBQ Express,(416) 963-4330,,,https://www.yelp.ca/biz/bbq-express-toronto,43.670324,-79.390681
Barbeque,"369 Spadina Avenue
Toronto, ON M5T 2G3",Popular Pot Inc / Zhuang Yuan Bbq Bar,(416) 260-9988,Under $10,,https://www.yelp.ca/biz/popular-pot-inc-zhuang-yuan-bbq-bar-toronto,43.655822,-79.39869
Barbeque,"1278 St Clair Avenue W
Toronto, ON M6E 1B9",Earlscourt BBQ,(647) 931-0904,$11-30,earlscourtbbq.com,https://www.yelp.ca/biz/earlscourt-bbq-toronto,43.677138,-79.447344
Barbeque,"1660 O'Connor Drive
Toronto, ON M4A 2R4",Rally Sports Bar + Smokehouse,(416) 551-7356,$11-30,rallysportsbar.com,https://www.yelp.ca/biz/rally-sports-bar-smokehouse-toronto-3,43.717466,-79.305012
Barbeque,"527 Rogers Rd
Toronto, ON M6M 1B4",St. Matthew’s BBQ Chicken,(416) 658-4126,Under $10,,https://www.yelp.ca/biz/st-matthews-bbq-chicken-toronto,43.682209,-79.468948
Barbeque,"287 Roncesvalles Avenue
Toronto, ON M6R 2M3",Barque Butcher Bar,(416) 532-7700,$11-30,barque.ca/butcherbar,https://www.yelp.ca/biz/barque-butcher-bar-toronto,43.647682,-79.449405
Barbeque,"469 Bloor Street W
Toronto, ON M5S 1X9",Little Piggy’s,(416) 972-1674,$11-30,littlepiggystoronto.com,https://www.yelp.ca/biz/little-piggys-toronto-4,43.665958,-79.406715
Barbeque,"710 Bloor Street W
Toronto, ON M6G 1L4",Sharon Garden Express Bloor,(416) 546-8004,,,https://www.yelp.ca/biz/sharon-garden-express-bloor-toronto,43.663935,-79.417881
Barbeque,"664 Bloor Street W
Toronto, ON M6G",The Grill Pit,(647) 873-4710,Under $10,thegrillpit.com,https://www.yelp.ca/biz/the-grill-pit-toronto,43.664227,-79.416129
Barbeque,"680 Bloor St W，Toronto
Toronto, ON M6G 1L2",Mapo Korean BBQ,(647) 797-7708,,mapo-korean-bbq.business.site,https://www.yelp.ca/biz/mapo-korean-bbq-toronto-2,43.664045,-79.416758
Barbeque,"584 Bloor Street W
Toronto, ON M6G 1K4",Arisu Korean BBQ & Sushi,(416) 533-8104,$11-30,arisu.ca,https://www.yelp.ca/biz/arisu-korean-bbq-and-sushi-toronto-5,43.664846,-79.412555
Barbeque,"296 Spadina Avenue
Toronto, ON M5T 2E7",King’s Noodle Restaurant,(416) 598-1817,Under $10,kingsnoodle.ca,https://www.yelp.ca/biz/kings-noodle-restaurant-toronto,43.653105,-79.398541
Barbeque,"138 Adelaide Street E
Toronto, ON M5C 1K9",AAA Bar,(416) 850-2726,$11-30,tripleabar.ca,https://www.yelp.ca/biz/aaa-bar-toronto,43.651707,-79.372833
Barbeque,"1042 Pape Avenue
Toronto, ON M4K 3W2",George’s BBQ Chicken,(647) 748-1042,$11-30,,https://www.yelp.ca/biz/georges-bbq-chicken-toronto,43.689772,-79.349328
Barbeque,"141 Jefferson Avenue
Toronto, ON M6K 3E4",Liberty Village Rotisserie Grill,(416) 516-4233,$11-30,,https://www.yelp.ca/biz/liberty-village-rotisserie-grill-toronto,43.639809,-79.421976
Barbeque,"650 College Street
Toronto, ON M6G 1B8",Kasai Grill House,(647) 348-1686,$11-30,kasaigrillhouse.com,https://www.yelp.ca/biz/kasai-grill-house-toronto,43.655039,-79.416238
Barbeque,"291 Harbord Street
Toronto, ON M6G 1G5",Smoke Bourbon Bar-B-Q House,(647) 342-1840,$11-30,smokebourbonbbq.com,https://www.yelp.ca/biz/smoke-bourbon-bar-b-q-house-toronto,43.660339,-79.415075
Barbeque,"708 Bloor Street W
Toronto, ON M6G 1L5",Jangwon,(416) 536-0545,$11-30,jangwontoronto.com,https://www.yelp.ca/biz/jangwon-toronto,43.663834,-79.417753
Barbeque,"2537 Eglinton Avenue W
Toronto, ON M6M 1T2",Ildas Churrasqueira & Grill,(416) 653-5628,,,https://www.yelp.ca/biz/ildas-churrasqueira-and-grill-toronto,43.6907,-79.471729
Barbeque,"443 Dundas Street W
Toronto, ON M5T 1G6",Hong Fatt B-B-Q,(416) 977-3945,Under $10,,https://www.yelp.ca/biz/hong-fatt-b-b-q-toronto,43.653206,-79.395891
Barbeque,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Chat Bar,,$11-30,,https://www.yelp.ca/biz/chat-bar-toronto,43.822058,-79.298592
Barbeque,"301 Front Street W
Toronto, ON M5V 2T6",Hogtown Smoke,(416) 770-6100,$11-30,,https://www.yelp.ca/biz/hogtown-smoke-toronto-7,43.64251,-79.387038
Barbeque,"1216 Dufferin Street
Toronto, ON M6H 4C1",Stop BBQ Chicken,(647) 345-2526,Under $10,,https://www.yelp.ca/biz/stop-bbq-chicken-toronto-2,43.665867,-79.438065
Barbeque,"91 Front Street E
Toronto, ON M5E 1C2",Churrasco of St Lawrence,(416) 862-2867,Under $10,stlawrencemarket.com,https://www.yelp.ca/biz/churrasco-of-st-lawrence-toronto,43.648923,-79.371723
Barbeque,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Tong Ha Supreme BBQ,(647) 832-9993,Under $10,,https://www.yelp.ca/biz/tong-ha-supreme-bbq-toronto,43.822236,-79.298716
Barbeque,"522 Yonge St
Toronto, ON M4Y",Yummy BBQ,(416) 921-5158,$11-30,,https://www.yelp.ca/biz/yummy-bbq-toronto,43.663689,-79.3842
Barbeque,"351 Av Broadview
Toronto, ON M4M 2H1",Sing Sing Barbeque House,(416) 778-8029,,,https://www.yelp.ca/biz/sing-sing-barbeque-house-toronto,43.665085,-79.352426
Barbeque,"598 Gerrard Street E
Toronto, ON M4M 1Y3",AAA Bar,(416) 901-8711,$11-30,tripleabar.ca,https://www.yelp.ca/biz/aaa-bar-toronto-2,43.665842,-79.351928
Barbeque,"2762 Keele Street
Toronto, ON M3M 2G2",Costa Verde BBQ Chicken,(416) 653-5629,$11-30,costaverdebbqchicken.com,https://www.yelp.ca/biz/costa-verde-bbq-chicken-toronto-2,43.72669,-79.482155
Barbeque,"6028 Yonge Street
Toronto, ON M2M 3W5",I Love BBQ,(647) 748-8817,$11-30,,https://www.yelp.ca/biz/i-love-bbq-toronto,43.789681,-79.418014
Barbeque,"442 Dundas Street W
Toronto, ON M5T 1G7",Dumpling & More,(647) 348-3168,$11-30,,https://www.yelp.ca/biz/dumpling-and-more-toronto-2,43.653613,-79.395822
Barbeque,"95 Danforth Avenue
Toronto, ON M4K 1M8",Rodeo Brazilian Steakhouse,(416) 465-0969,$31-60,rodeobraziliansteakhouse.com,https://www.yelp.ca/biz/rodeo-brazilian-steakhouse-toronto,43.676255,-79.358131
Barbeque,"4899 Yonge Street
Toronto, ON M2N 5N4",Union Social Eatery,(416) 221-6789,$11-30,unionsocial.ca,https://www.yelp.ca/biz/union-social-eatery-toronto-2,43.763904,-79.411188
Barbeque,"3278 Midland Avenue
Toronto, ON M1V",Harbin Bbq,(416) 754-9333,$11-30,,https://www.yelp.ca/biz/harbin-bbq-toronto,43.805864,-79.287844
Barbeque,"633 Silverstar Boulevard
Unit 105
Toronto, ON M1V 5N1",One Plus One BBQ,(416) 291-6677,$11-30,,https://www.yelp.ca/biz/one-plus-one-bbq-toronto-2,43.822058,-79.298592
Barbeque,"4186 Finch Avenue E
Toronto, ON M1S 5C9",Yang’s BBQ Restaurant,(416) 800-8238,$11-30,,https://www.yelp.ca/biz/yangs-bbq-restaurant-toronto,43.804201,-79.288437
Barbeque,"679 St Clair Ave W
Toronto, ON M6C 1A7",Churrasco of St Clair,(416) 658-0652,$11-30,churrasco.net,https://www.yelp.ca/biz/churrasco-of-st-clair-toronto,43.681629,-79.425331
Barbeque,"1623 St Clair Ave W
Toronto, ON M6N 1H7",Dias BBQ,(416) 653-1623,,,https://www.yelp.ca/biz/dias-bbq-toronto,43.67462,-79.456585
Barbeque,"2 Thorncliffe Park Drive
Toronto, ON M4H 1H2",Iqbal Kebab & Sweet Centre,(416) 425-7866,$11-30,iqbalkebab.com,https://www.yelp.ca/biz/iqbal-kebab-and-sweet-centre-toronto,43.706583,-79.351507
Barbeque,"351 Av Broadview
Toronto, ON M4M 2H1",Sung Sung Barbeque House,(416) 778-8029,,,https://www.yelp.ca/biz/sung-sung-barbeque-house-toronto,43.665085,-79.352426
Barbeque,"254 Dundas St E
Toronto, ON M5A 1Z6",George’s Deli & BBQ,(416) 964-6393,Under $10,,https://www.yelp.ca/biz/georges-deli-and-bbq-toronto,43.65817,-79.372723
Barbeque,"1482 Dupont Street
Toronto, ON M6P",Boo Radley’s Junction Bar and Grill,(416) 516-9992,$11-30,,https://www.yelp.ca/biz/boo-radleys-junction-bar-and-grill-toronto,43.666146,-79.450326
Barbeque,"573 Rogers Rd
Toronto, ON M6M 1B7",King’s BBQ Chicken Restaurant,(416) 652-0022,,,https://www.yelp.ca/biz/kings-bbq-chicken-restaurant-toronto,43.682175,-79.470983
Barbeque,"Ryerson Student Centre
63 Gould Street
Toronto, ON M5B 1E9",Ram in the Rye,,,ramintherye.ca,https://www.yelp.ca/biz/ram-in-the-rye-toronto,43.657966,-79.377898
Barbeque,"Toronto, ON M4L",Southern Smoke Truck,(905) 966-1210,,southernsmoketruck.com,https://www.yelp.ca/biz/southern-smoke-truck-toronto,43.668999,-79.315572
Barbeque,"942 Bloor Street W
Toronto, ON M6H 1L4",The Rooster Rotisserie and Grill,(416) 516-8111,Under $10,theroosterrotisserieandgrill.…,https://www.yelp.ca/biz/the-rooster-rotisserie-and-grill-toronto,43.661496,-79.427936
Barbeque,"251 Augusta Avenue
Toronto, ON M5T 2L7",Horno BBQ,,,,https://www.yelp.ca/biz/horno-bbq-toronto,43.655022,-79.402196
Barbeque,"250 Alton Tower Circle
Toronto, ON M1V 5E3",New May Hong Yuen BBQ,(416) 291-8388,Under $10,,https://www.yelp.ca/biz/new-may-hong-yuen-bbq-toronto,43.822398,-79.275451
Barbeque,"3555 Don Mills Road
Unit 11
Toronto, ON M2H 3N3",Tasty BBQ Seafood Restaurant,(416) 756-7773,$11-30,,https://www.yelp.ca/biz/tasty-bbq-seafood-restaurant-toronto,43.79419,-79.354411
Barbeque,"1000 College Street
Toronto, ON M6H 1A7",Bairrada Churrasqueira Grill,(416) 539-8239,$11-30,bairrada.ca,https://www.yelp.ca/biz/bairrada-churrasqueira-grill-toronto-2,43.653136,-79.428649
Barbeque,"3030 Don Mills Road
Toronto, ON M2J",Hung Fok BBQ Gourmet,(416) 495-1388,,,https://www.yelp.ca/biz/hung-fok-bbq-gourmet-toronto,43.785739,-79.352145
Barbeque,"3290 Midland Avenue
Unit 1
Toronto, ON M1V 3Z9",520 BBQ House,(416) 754-8810,$11-30,torontochineserestaurant.ca,https://www.yelp.ca/biz/520-bbq-house-toronto,43.806459,-79.289469
Barbeque,"1507 Dupont Street
Toronto, ON M6P 3S3",Eduardo’s Bbq Poultry & Food,(416) 536-2905,,,https://www.yelp.ca/biz/eduardos-bbq-poultry-and-food-toronto,43.665508,-79.451467
Barbeque,"366 Broadview Ave
Toronto, ON M4M 2H1",Sing Sing BBQ House,(416) 778-8029,,,https://www.yelp.ca/biz/sing-sing-bbq-house-toronto,43.665393,-79.352591
Barbeque,"1606 Eglinton Avenue West
Toronto, ON M6E 2G8",Tiko Chicken Barbecue,(416) 744-6839,,tikotoronto.weebly.com,https://www.yelp.ca/biz/tiko-chicken-barbecue-toronto,43.697318,-79.443688
Barbeque,"606 Bloor Street W
Toronto, ON M6G 1K4",Bryan’s BBQ Real Korean,(647) 247-3543,$11-30,,https://www.yelp.ca/biz/bryans-bbq-real-korean-toronto,43.664784,-79.413338
Barbeque,"1546 Dupont Street
Toronto, ON M5R 1V2",Dupont BBQ Grill House,(416) 536-2905,,,https://www.yelp.ca/biz/dupont-bbq-grill-house-toronto-2,43.675095,-79.40592
Barbeque,"288 Wilson Avenue
Toronto, ON M3H 1S8",Cusina Lounge,(416) 638-8388,$11-30,,https://www.yelp.ca/biz/cusina-lounge-toronto,43.737289,-79.434926
Barbeque,"Centre Island
Toronto, ON M5J 2E9",Toronto BBQ and Beer,(416) 203-0405,$11-30,centreisland.ca/food-and-drin…,https://www.yelp.ca/biz/toronto-bbq-and-beer-toronto-2,43.616023,-79.376826
Barbeque,"3280 Midland Ave
Unit 9
Toronto, ON M1V 0C7",Ka Wor Yuen BBQ,(416) 335-4031,,,https://www.yelp.ca/biz/ka-wor-yuen-bbq-toronto,43.805877,-79.288317
