Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Mediterranean,"1500 Royal York Road
Toronto, ON M9P 3B5",2 Bros Cuisine,(416) 241-3334,Under $10,,https://www.yelp.ca/biz/2-bros-cuisine-toronto,43.691946,-79.531593
Mediterranean,"1 Whitehorse Road
Toronto, ON M3J 3A7",Home Sweet Home,(416) 633-0030,Under $10,sweeth.ca,https://www.yelp.ca/biz/home-sweet-home-toronto,43.755167,-79.468688
Mediterranean,"19 Curity Avenue
Unit 14
Toronto, ON M4B 1X4",Pimentón,(647) 343-4870,,pimenton.ca,https://www.yelp.ca/biz/piment%C3%B3n-toronto-3,43.709865,-79.31634
Mediterranean,"400 Bloor Street W
Toronto, ON M5S 1X5",By The Way,(416) 967-4295,$11-30,bytheway.to,https://www.yelp.ca/biz/by-the-way-toronto,43.666019,-79.407647
Mediterranean,"16 Yonge Street
Toronto, ON M5E 2A1",Feta and Olives,(647) 352-3381,Under $10,fetaolivesgrill.com,https://www.yelp.ca/biz/feta-and-olives-toronto-3,43.643543,-79.376026
Mediterranean,"3616 Dufferin St
Toronto, ON M3K 1N7",Chito’s Pizza,(416) 631-0101,$11-30,chitospizza.ca,https://www.yelp.ca/biz/chitos-pizza-toronto-2,43.731608,-79.458794
Mediterranean,"750 Spadina Avenue
Unit 3
Toronto, ON M5S 2J2",Pita Q Restaurant,(416) 515-7820,Under $10,,https://www.yelp.ca/biz/pita-q-restaurant-toronto,43.666522,-79.404204
Mediterranean,"509 Danforth Avenue
Toronto, ON M4K 1P5",Athens Pastries,(416) 463-5144,Under $10,athenspastries.com,https://www.yelp.ca/biz/athens-pastries-toronto-2,43.677932,-79.348824
Mediterranean,"1181 W Queen Street
Toronto, ON M6J 1J4",Hot Shawarma,(416) 577-1281,Under $10,,https://www.yelp.ca/biz/hot-shawarma-toronto,43.642567,-79.427059
Mediterranean,"2560 Gerrard Street E
Toronto, ON M1N 1W8",Greek Casual Diner,,,,https://www.yelp.ca/biz/greek-casual-diner-toronto,43.689008,-79.27837
Mediterranean,"461 King Street W
Toronto, ON M5V 1K4",Brassaii,(416) 598-4730,$31-60,brassaii.com,https://www.yelp.ca/biz/brassaii-toronto,43.644698,-79.396187
Mediterranean,"100-70 University Ave
Toronto, ON M5J 2M4",The Daily Plate,,Under $10,,https://www.yelp.ca/biz/the-daily-plate-toronto,43.646612,-79.384747
Mediterranean,"214 King Street West
Toronto, ON M5H 3S6",Shawarma’s King,(416) 977-9167,Under $10,,https://www.yelp.ca/biz/shawarmas-king-toronto-4,43.64743,-79.386774
Mediterranean,"170 Rimrock Road
Unit 2
Toronto, ON M3J 3A6",Anoush,(416) 398-9955,Under $10,anoushrestaurant.com,https://www.yelp.ca/biz/anoush-toronto-2,43.756622,-79.470035
Mediterranean,"3840 Finch Avenue E
Toronto, ON M1T 3T4",Metropolitan Centre,(416) 825-5616,,metropolitancentre.ca,https://www.yelp.ca/biz/metropolitan-centre-toronto-2,43.800838,-79.301435
Mediterranean,"Exchange Tower
130 King Street
Toronto, ON M8V 3W9",Feta & Olives,,,fetaolivesgrill.com,https://www.yelp.ca/biz/feta-and-olives-toronto,43.70655,-79.51428
Mediterranean,"1014 Danforth Ave
Toronto, ON M4J 1M2",Taste of Madina,(416) 465-3222,,,https://www.yelp.ca/biz/taste-of-madina-toronto,43.680712,-79.336735
Mediterranean,"507 Church St
Toronto, ON M4Y 2C9",Mamma’s Shawarma Wraps,,,,https://www.yelp.ca/biz/mammas-shawarma-wraps-toronto,43.666046,-79.380887
Mediterranean,"869 Queen Street W
Toronto, ON M6J 1G3",Pita Nutso,,Under $10,pitanutso.com,https://www.yelp.ca/biz/pita-nutso-toronto,43.645675,-79.410703
Mediterranean,"6230 Finch Avenue W
Toronto, ON M9V 0A1",Mr Zagros,(416) 748-0010,$11-30,mrzagros.com,https://www.yelp.ca/biz/mr-zagros-toronto,43.741865,-79.589687
Mediterranean,"4910 Yonge Street
Toronto, ON M2N 5N5",Pita Lite,(416) 907-5160,Under $10,pitalite.com,https://www.yelp.ca/biz/pita-lite-toronto,43.76413,-79.411716
Mediterranean,"2173 Victoria Park Avenue
Toronto, ON M1R 1V5",Shawarma Bros,(416) 447-2111,Under $10,,https://www.yelp.ca/biz/shawarma-bros-toronto,43.758894,-79.315015
Mediterranean,"430 College Street
Unit 1/2
Toronto, ON M5T 1T3",Istanbul Shawarma,(647) 348-7288,Under $10,,https://www.yelp.ca/biz/istanbul-shawarma-toronto-4,43.65674,-79.407115
Mediterranean,"5468 Dundas Street West
Toronto, ON M9B 6E3",Tivoli Mediterranean Cuisine,,,,https://www.yelp.ca/biz/tivoli-mediterranean-cuisine-toronto,43.632876,-79.544626
Mediterranean,"1050 Islington Ave
Toronto, ON M8Z",Babaz,(416) 232-0700,,,https://www.yelp.ca/biz/babaz-toronto-2,43.634259,-79.519819
Mediterranean,"1996 Lawrence Avenue E
Toronto, ON M1R 2Z1",The Mountain Grill and Juice Bar,(416) 752-3288,$11-30,themountaingrill.com,https://www.yelp.ca/biz/the-mountain-grill-and-juice-bar-toronto,43.744959,-79.296929
Mediterranean,"1000 Finch Avenue W
Toronto, ON M3J 2V5",Mr Greek Mediterranean Grill,(416) 661-2300,$11-30,mrgreek.com,https://www.yelp.ca/biz/mr-greek-mediterranean-grill-toronto-5,43.769072,-79.469315
Mediterranean,"2655 Lawerence Avenue E
Toronto, ON M1P 2S3",Zam Zam pizza,(416) 288-1616,,zamzampizza.ca,https://www.yelp.ca/biz/zam-zam-pizza-toronto,43.751142,-79.2628
Mediterranean,"646 Danforth Road
Toronto, ON M1K 1L8",Phoenicia Restaurant & Lounge,(416) 875-2012,,,https://www.yelp.ca/biz/phoenicia-restaurant-and-lounge-toronto,43.71632,-79.26049
Mediterranean,"4190 S Service Rd
Toronto, ON L7L 4X5",Feta & Olives,(416) 251-3353,,fetaolivesgrill.com,https://www.yelp.ca/biz/feta-and-olives-toronto-2,43.594541,-79.570799
Mexican,"111 Dupont Street
Toronto, ON M5R 1V4",Playa Cabana,(416) 929-3911,$11-30,playacabana.ca,https://www.yelp.ca/biz/playa-cabana-toronto,43.675958,-79.401184
Mexican,"971 O'Connor Drive
Toronto, ON M4K 1T1",Mexico Lindo,(416) 546-1894,,,https://www.yelp.ca/biz/mexico-lindo-toronto-6,43.69859,-79.325523
Mexican,"552 King Street W
Toronto, ON M5V 1M3",Wilbur Mexicana,(416) 792-1878,$11-30,wilburmexicana.com,https://www.yelp.ca/biz/wilbur-mexicana-toronto-2,43.644877,-79.398798
Mexican,"2586 Birchmount Road
Toronto, ON M1T 2M5",Mexico Lindo,(647) 748-0679,$11-30,,https://www.yelp.ca/biz/mexico-lindo-toronto-2,43.790011,-79.30213
Mexican,"501 College Street
Toronto, ON M5S 2K2",La Carnita,(416) 964-1555,$11-30,lacarnita.com,https://www.yelp.ca/biz/la-carnita-toronto,43.656012,-79.409684
Mexican,"214 Augusta Avenue
Toronto, ON M5T 2L6",La Chilaca Taqueria,(647) 409-6920,Under $10,lachilaca.com,https://www.yelp.ca/biz/la-chilaca-taqueria-toronto,43.654581,-79.402468
Mexican,"141 Berkeley Street
Toronto, ON M5A 2X1",Cocina Economica,(647) 748-4777,$11-30,playacabana.ca,https://www.yelp.ca/biz/cocina-economica-toronto,43.654927,-79.365475
Mexican,"424 College Street
Toronto, ON M5T 1T3",Hacienda las Américas,(647) 347-2931,$11-30,haciendalasamericas.com,https://www.yelp.ca/biz/hacienda-las-am%C3%A9ricas-toronto,43.656625,-79.406989
Mexican,"565 Yonge Street
Toronto, ON M4Y 1Z2",Como En Casa,(647) 748-6666,Under $10,comoencasa.ca,https://www.yelp.ca/biz/como-en-casa-toronto,43.665339,-79.3845
Mexican,"69 Kensington Avenue
Toronto, ON M5T 2K2",Seven Lives Tacos Y Mariscos,(416) 393-4636,Under $10,sevenlives.restaurantsnapshot…,https://www.yelp.ca/biz/seven-lives-tacos-y-mariscos-toronto,43.654341,-79.40048
Mexican,"582 Parliament Street
Toronto, ON M4X 1P8",El Charro,(416) 901-2770,Under $10,elcharro.ca,https://www.yelp.ca/biz/el-charro-toronto-2,43.667785,-79.369729
Mexican,"131 Roncesvalles Ave
Toronto, ON M6R 2L2",Cinco Mexican Restaurant,(647) 245-8380,Under $10,cinco.restaurant,https://www.yelp.ca/biz/cinco-mexican-restaurant-toronto,43.643092,-79.447663
Mexican,"504 Adelaide Street W
Toronto, ON M5V 1T4",Campechano Taquería,(416) 777-2800,$11-30,campechano.ca,https://www.yelp.ca/biz/campechano-taquer%C3%ADa-toronto,43.645696,-79.4006
Mexican,"1058 Gerrard Street E
Toronto, ON M4M 3A6",Chula Taberna Mexicana,(416) 901-9859,$11-30,chula.ca,https://www.yelp.ca/biz/chula-taberna-mexicana-toronto,43.669256,-79.335902
Mexican,"220 King Street W
Toronto, ON M5H 1K4",Los Colibris,(416) 979-7717,$31-60,loscolibris.ca,https://www.yelp.ca/biz/los-colibris-toronto-2,43.647447,-79.387088
Mexican,"1330 Queen Street W
Toronto, ON M6K 1L4",Grand Electric,(416) 627-3459,$11-30,grandelectrictoronto.com,https://www.yelp.ca/biz/grand-electric-toronto,43.641675,-79.431608
Mexican,"277 Augusta Ave
Toronto, ON M5T 2M1",El Trompo Taco Bar,(416) 260-0097,$11-30,eltrompo.ca,https://www.yelp.ca/biz/el-trompo-taco-bar-toronto,43.655915,-79.402315
Mexican,"1618 Bayview Ave
Toronto, ON M4S 1T3",Mexico Lindo,(647) 436-4340,$11-30,,https://www.yelp.ca/biz/mexico-lindo-toronto,43.707948,-79.376303
Mexican,"9 Church St
Toronto, ON M5E 1M2",El Local Loco,(647) 342-8224,$11-30,localloco.ca,https://www.yelp.ca/biz/el-local-loco-toronto-2,43.647832,-79.373227
Mexican,"2584 Yonge Street
Toronto, ON M4P 2J3",Tio’s Urban Mexican,(647) 347-2886,$11-30,tios.ca,https://www.yelp.ca/biz/tios-urban-mexican-toronto,43.714309,-79.400103
Mexican,"1986 Bloor Street W
Toronto, ON M6P 3K9",Aztec’s Mine,(647) 347-1977,$11-30,aztecsmine.ca,https://www.yelp.ca/biz/aztecs-mine-toronto,43.65302,-79.468499
Mexican,"18 Tank House Lane
Toronto, ON M5A 3C4",El Catrin Destileria,(416) 203-2121,$31-60,elcatrin.ca,https://www.yelp.ca/biz/el-catrin-destileria-toronto-3,43.650741,-79.358017
Mexican,"133 Jefferson Avenue
Toronto, ON M6K 3E4",Maizal,(647) 351-0133,$11-30,maizal.ca,https://www.yelp.ca/biz/maizal-toronto,43.638898,-79.421843
Mexican,"234 Merton Street
Toronto, ON M4S 1A1",Chacho’s Fine Mexican Dining,(416) 932-2434,$11-30,mexicanchachos.ca,https://www.yelp.ca/biz/chachos-fine-mexican-dining-toronto,43.697718,-79.389134
Mexican,"2222A Queen Street E
Toronto, ON M4E 1H2",Xola Mexican Food,(647) 827-9070,$11-30,xolarestaurant.com,https://www.yelp.ca/biz/xola-mexican-food-toronto,43.672544,-79.288109
Mexican,"3250 Dufferin Street
Toronto, ON M6A 2T3",Cali Mexican Grill,(416) 603-6800,Under $10,calimexicangrill.com,https://www.yelp.ca/biz/cali-mexican-grill-toronto,43.72,-79.456519
Mexican,"1190 St Clair Avenue W
Toronto, ON M6E 1B4",King’s Tacos,(647) 342-0262,$11-30,kingstacos.com,https://www.yelp.ca/biz/kings-tacos-toronto-2,43.677909,-79.444036
Mexican,"638 Church Street
Toronto, ON M4Y 2G3",El Rinconcito Mexicano,,$11-30,,https://www.yelp.ca/biz/el-rinconcito-mexicano-toronto,43.669793,-79.3829
Mexican,"101 Dundas Street E
Toronto, ON M5B 1E1",Tacos 101,(416) 362-8226,Under $10,tacos101.com,https://www.yelp.ca/biz/tacos-101-toronto,43.65644,-79.37684
Mexican,"106 John Street
Toronto, ON M5H 1X9",La Carnita,(647) 348-1166,$11-30,lacarnita.com,https://www.yelp.ca/biz/la-carnita-toronto-3,43.647585,-79.390389
Mexican,"780 Queen Street E
Toronto, ON M4M 1H4",La Carnita,(647) 344-0780,$11-30,lacarnita.com,https://www.yelp.ca/biz/la-carnita-toronto-2,43.659426,-79.347496
Mexican,"2084 Yonge St
Toronto, ON M4S 2A3",Mariachi’s Restaurant,(416) 481-7111,$11-30,mariachis.ca,https://www.yelp.ca/biz/mariachis-restaurant-toronto,43.702147,-79.397639
Mexican,"998 Street Clair Avenue W
Toronto, ON M6E 1A2",Itacate,(647) 701-0420,$11-30,,https://www.yelp.ca/biz/itacate-toronto,43.679418,-79.437191
Mexican,"220 King Street West
Toronto, ON M5H 1K4",El Caballito,(416) 628-9838,$11-30,elcaballito.ca,https://www.yelp.ca/biz/el-caballito-toronto-2,43.647285,-79.387076
Mexican,"690 Euclid Avenue
Toronto, ON M6G 2T9",Los Guaca-Moles,(647) 347-5031,$11-30,,https://www.yelp.ca/biz/los-guaca-moles-toronto,43.664546,-79.415312
Mexican,"130 Eglinton Avenue E
Toronto, ON M4P 2X9",La Carnita,(647) 351-0130,$31-60,lacarnita.com,https://www.yelp.ca/biz/la-carnita-toronto-6,43.707874,-79.393995
Mexican,"2883 Dundas Street W
Toronto, ON M6P 1Y9",Playa Cabana Cantina,(647) 352-7767,$11-30,playacabana.ca/locations/2/ca…,https://www.yelp.ca/biz/playa-cabana-cantina-toronto,43.665303,-79.465505
Mexican,"933 Saint Clair Avenue W
Toronto, ON M6C 1C7",Tenoch Restaurant,(647) 345-0165,$11-30,tenochrestaurant.com,https://www.yelp.ca/biz/tenoch-restaurant-toronto-2,43.679544,-79.435153
Mexican,"214 Augusta Avenue
Toronto, ON M5T 2L8",Ko’ox Hana,(647) 402-9970,$11-30,,https://www.yelp.ca/biz/koox-hana-toronto-2,43.654775,-79.402205
Mexican,"806 Saint Clair Avenue W
Toronto, ON M6G 3P7",Asada Mexican Grill,(416) 654-9488,$11-30,asadamexicangrill.com,https://www.yelp.ca/biz/asada-mexican-grill-toronto,43.680467,-79.430627
Mexican,"5 Mercer Street
Toronto, ON M5V 1H2",Milagro,(416) 850-2855,$11-30,milagrorestaurant.com,https://www.yelp.ca/biz/milagro-toronto-3,43.645775,-79.389681
Mexican,"247 Queen Street W
Toronto, ON M5V 1Z4",Mi Taco Taqueria,(647) 352-8226,Under $10,mitacotaqueria.com,https://www.yelp.ca/biz/mi-taco-taqueria-toronto,43.650272,-79.388705
Mexican,"884 Queen Street E
Toronto, ON M4M 1J3",Barrio,(647) 352-0884,$11-30,barrioonqueen.com,https://www.yelp.ca/biz/barrio-toronto,43.66044,-79.343485
Mexican,"120 Peter Street
Toronto, ON M5V 2G7",Burrito Gordito,(647) 343-8758,Under $10,burritogordito.ca,https://www.yelp.ca/biz/burrito-gordito-toronto,43.648071,-79.393418
Mexican,"405 Jane Street
Toronto, ON M6S 2E2",Mad Mexican,(416) 907-5787,$11-30,madmexican.ca,https://www.yelp.ca/biz/mad-mexican-toronto-2,43.65844,-79.488147
Mexican,"986 Kingston Rd
Toronto, ON M4E 1S9",Los Hermanos,,,,https://www.yelp.ca/biz/los-hermanos-toronto,43.680829,-79.286449
Mexican,"653 Saint Clair Avenue W
Toronto, ON M6C 1A7",El Rincon Mexicano Restaurant,(416) 656-1059,$11-30,elrincon.ca,https://www.yelp.ca/biz/el-rincon-mexicano-restaurant-toronto,43.681802,-79.424513
Mexican,"14 Dupont Street
Toronto, ON M5R 1V3",Playa Cabana - Hacienda,(647) 352-6030,$11-30,playacabana.ca,https://www.yelp.ca/biz/playa-cabana-hacienda-toronto-2,43.677068,-79.398184
Mexican,"2848 Dundas Street W
Toronto, ON M6P 1Y6",La Rev,(416) 766-0746,$11-30,larevto.com,https://www.yelp.ca/biz/la-rev-toronto,43.665561,-79.464244
Mexican,"1448 Danforth Ave
Toronto, ON M4J 1N4",El Sol Mexican Art Cafe,(416) 405-8074,$11-30,elsol.ca,https://www.yelp.ca/biz/el-sol-mexican-art-cafe-toronto,43.682947,-79.326517
Mexican,"788 Broadview Avenue
Toronto, ON M4K 2P7",El Charro,(647) 358-5883,,,https://www.yelp.ca/biz/el-charro-toronto-3,43.677143,-79.359007
Mexican,"942 Queen Street W
Toronto, ON M6J 1G8",Fonda Lola,(647) 706-9105,$11-30,fondalola.com,https://www.yelp.ca/biz/fonda-lola-toronto-2,43.644826,-79.416661
Mexican,"181 Baldwin Street
Toronto, ON M5T 1L9",Tortería San Cosme,(416) 599-2855,$11-30,sancosme.ca,https://www.yelp.ca/biz/torter%C3%ADa-san-cosme-toronto-4,43.65478,-79.400708
