Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Cafes,"3216 Yonge Street
Toronto, ON M4N 2L2",For The Win Board Game Cafe,(647) 350-6700,Under $10,forthewincafe.com,https://www.yelp.ca/biz/for-the-win-board-game-cafe-toronto-5,43.72871,-79.403146
Cafes,"10 Trinity Square
Toronto, ON M5G 1B1",Trinity Square Cafe,(416) 598-2010,,,https://www.yelp.ca/biz/trinity-square-cafe-toronto-2,43.654877,-79.38147
Cafes,"189 Shaw Street
Toronto, ON M6J 2W7",The Lucky Penny General Store & Cafe,(416) 516-9666,$11-30,,https://www.yelp.ca/biz/the-lucky-penny-general-store-and-cafe-toronto,43.647024,-79.417024
Cafes,"29 Powerhouse Street
Toronto, ON M6H 0C7",Balzac’s Coffee - Powerhouse,(416) 546-1608,$11-30,balzacs.com,https://www.yelp.ca/biz/balzacs-coffee-powerhouse-toronto,43.669739,-79.447841
Cafes,"1927 Davenport Road
Toronto, ON M6N 1C3",Don Latte Cafe Latino,(647) 980-4997,,,https://www.yelp.ca/biz/don-latte-cafe-latino-toronto,43.670189,-79.45602
Cafes,"516 Ave Danforth
Toronto, ON M4K 1P6",Pan On the Danforth,(416) 466-8158,$11-30,panonthedanforth.com,https://www.yelp.ca/adredir?ad_business_id=DuzxF9yWIxYqt4jDKw_bbA&campaign_id=llXSld5Ei5-pSoG5ft3xZg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpan-on-the-danforth-toronto&request_id=0d83e459b529966e&signature=32f716a1a1cadcffa218bea2b07316bf0e63c2be1625cf8659454ab6171991e3&slot=0,43.678359,-79.348685
Cafes,"346 Dupont Street
Toronto, ON M5R 1L8",Superjet International Coffee Shop,,Under $10,,https://www.yelp.ca/biz/superjet-international-coffee-shop-toronto,43.674327,-79.409542
Cafes,"415 Spadina Avenue
Toronto, ON M5T 2G6",Crimson Teas,(416) 432-3139,$11-30,crimsonteas.com,https://www.yelp.ca/biz/crimson-teas-toronto-2,43.657022,-79.399357
Cafes,"80 Western Battery Road
Toronto, ON M6K 3S2",Ciao Europa Cafe,(647) 345-7727,$11-30,,https://www.yelp.ca/biz/ciao-europa-cafe-toronto,43.639574,-79.41461
Cafes,"440 Bloor Street W
Toronto, ON M5S 1X5",Victory Cafe,(416) 516-5787,,victorycafe.ca,https://www.yelp.ca/biz/victory-cafe-toronto-3,43.665846,-79.40852
Cafes,"385 Spadina Avenue
Toronto, ON M5T 2G6",Spot Crepes & Tea,(647) 345-8018,$11-30,spotcrepesandtea.ca,https://www.yelp.ca/biz/spot-crepes-and-tea-toronto,43.6564,-79.399151
Cafes,"750 Spadina Avenue
Toronto, ON M5S 2J2",Crêpes à GoGo Spadina,(416) 519-7046,Under $10,crepesagogo.com,https://www.yelp.ca/biz/cr%C3%AApes-%C3%A0-gogo-spadina-toronto-2,43.666489,-79.404207
Cafes,"72 Howard Park Avenue
Toronto, ON M6R 1V6",Coffee and All That Jazz,(416) 531-7622,Under $10,,https://www.yelp.ca/biz/coffee-and-all-that-jazz-toronto,43.65153,-79.451592
Cafes,"290 Dundas Street E
Toronto, ON M5A 1Z9",True Love Cafe,(416) 922-0532,Under $10,truelovecafe.ca,https://www.yelp.ca/biz/true-love-cafe-toronto,43.658312,-79.371358
Cafes,"245 Eglinton Avenue E
Toronto, ON M4P 3C2",Lulu Cafe,(416) 322-8808,,,https://www.yelp.ca/biz/lulu-cafe-toronto-2,43.708731,-79.389333
Cafes,"3261 Lake Shore Boulevard W
Toronto, ON M8V 1M2",Black Goat Cafe,(416) 792-7200,Under $10,,https://www.yelp.ca/biz/black-goat-cafe-toronto,43.5968,-79.522602
Cafes,"1971 Weston Road
Toronto, ON M9N 1W8",Perfect Blend Bakery & Espresso Bar,(647) 496-9372,$11-30,perfectblend.ca,https://www.yelp.ca/biz/perfect-blend-bakery-and-espresso-bar-toronto,43.701296,-79.520151
Cafes,"2312 Bloor Street W
Toronto, ON M6S 1P2",Archtop Cafe,(416) 766-6638,Under $10,,https://www.yelp.ca/biz/archtop-cafe-toronto,43.650503,-79.479841
Cafes,"45 Eglinton Ave E
Toronto, ON M4P 1G6",Snakes & Lattes Midtown,,,snakesandlattes.com,https://www.yelp.ca/biz/snakes-and-lattes-midtown-toronto,43.706833,-79.396527
Cafes,"1440 Yonge Street
Toronto, ON M4T 1Y5",Delica Kitchen,(416) 546-5408,$11-30,delicakitchen.ca,https://www.yelp.ca/biz/delica-kitchen-toronto,43.687335,-79.393969
Cafes,"532 Eglinton Avenue W
Toronto, ON M5N 1B4",Hotel Gelato,(416) 932-2663,$11-30,hotelgelato.com,https://www.yelp.ca/biz/hotel-gelato-toronto,43.70358,-79.414365
