Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Pizza,"1020 Gerrard Street E
Toronto, ON M4M 1Z5",Double D’s,(416) 727-5411,$11-30,doubledspizzas.com,https://www.yelp.ca/biz/double-ds-toronto-2,43.668886,-79.337474
Pizza,"785 Annette Street
Toronto, ON M6S 2E4",Queen Margherita Pizza - Baby Point,(647) 345-4466,$11-30,qmpizza.com,https://www.yelp.ca/biz/queen-margherita-pizza-baby-point-toronto,43.658169,-79.48774
Pizza,"207 Queens Quay W
Suite 155
Toronto, ON M5J",Pie Bar,(647) 341-7221,$11-30,piebarpizza.ca,https://www.yelp.ca/biz/pie-bar-toronto,43.638266,-79.380467
Pizza,"976A Pape Avenue
Toronto, ON M4K 3V7",Brother’s Pizza and Wings,(647) 351-5566,Under $10,brotherspizzaandwings.ca,https://www.yelp.ca/biz/brothers-pizza-and-wings-toronto,43.687878,-79.348405
Pizza,"113 Bond Street
Toronto, ON M5B 1Y2",Pizza Shab,(416) 792-1826,,pizzashab.ca,https://www.yelp.ca/biz/pizza-shab-toronto-3,43.657171,-79.378524
Pizza,"87 Elm Street
Toronto, ON M5G 0A8",Pizzeria Via Mercanti,(416) 901-1899,$11-30,pizzeriaviamercanti.ca,https://www.yelp.ca/biz/pizzeria-via-mercanti-toronto,43.656786,-79.386709
Pizza,"1221 Bay Street
Toronto, ON M5R 3P5",Planta,(647) 348-7000,$31-60,plantarestaurants.com,https://www.yelp.ca/biz/planta-toronto,43.670215,-79.389434
Pizza,"269 Dunn Avenue
Toronto, ON M6K 2S1",Superpoint Express Parkdale,(416) 901-4080,,superpoint.ca,https://www.yelp.ca/biz/superpoint-express-parkdale-toronto,43.640769,-79.434326
Pizza,"1256 Dundas Street W
Toronto, ON M6J 1X5",Double D’s,(416) 901-5499,,doubledspizzas.com,https://www.yelp.ca/biz/double-ds-toronto-4,43.649576,-79.42421
Pizza,"1470 Dundas St W
Toronto, ON M6J 1Y6",Tony’s & Nick’s Place,(416) 532-2885,Under $10,tonyandnicksplace.com/#our-me…,https://www.yelp.ca/biz/tonys-and-nicks-place-toronto,43.649735,-79.431005
Pizza,"164 The Esplanade
Toronto, ON M5A 4A5",Bellissimo Pizzeria & Ristorante,(416) 869-9191,$11-30,bellissimo.ca,https://www.yelp.ca/biz/bellissimo-pizzeria-and-ristorante-toronto,43.648843,-79.368775
Pizza,"514B Annette Street
Toronto, ON M6P 1S3",Buddha Pie,(416) 628-8337,$11-30,buddhapie.ca,https://www.yelp.ca/biz/buddha-pie-toronto,43.660277,-79.479799
Pizza,"2438 St Clair Ave W
Toronto, ON M6N 1L2",Sicily Pizza,(416) 604-8899,Under $10,,https://www.yelp.ca/biz/sicily-pizza-toronto,43.669403,-79.482895
Pizza,"3 Byng Avenue
Toronto, ON M2N 0E6",Pizza Shab,(647) 477-7288,$11-30,pizzashab.ca,https://www.yelp.ca/biz/pizza-shab-toronto-2,43.776522,-79.414348
Pizza,"167 Roncesvalles Avenue
Toronto, ON M6R 2L2",Pizza Flora,(416) 588-4500,Under $10,pizzaflora.ca,https://www.yelp.ca/biz/pizza-flora-toronto,43.64426,-79.448125
Pizza,"733 Bloor Street W
Toronto, ON M6G",Pizza Park,(416) 533-0303,$11-30,,https://www.yelp.ca/biz/pizza-park-toronto,43.66335,-79.418562
Pizza,"90 Weston Road
Unit 101
Toronto, ON M6N 5H4",Hero Certified Pizza,(416) 604-3139,,herocertifiedpizza.com,https://www.yelp.ca/biz/hero-certified-pizza-toronto,43.674173,-79.469873
Pizza,"3088 Dundas Street W
Toronto, ON M6P 1Z8",Dundas Pizza,(416) 763-2121,Under $10,,https://www.yelp.ca/biz/dundas-pizza-toronto,43.665772,-79.472741
Pizza,"1745 Dundas Street W
Toronto, ON M6K 1V4",Yummy Pizza,(416) 588-6666,Under $10,,https://www.yelp.ca/biz/yummy-pizza-toronto,43.649966,-79.439524
Pizza,"1947 Victoria Park Ave
Toronto, ON M1R 1V1",Famous Pizza Town,(647) 352-3786,,,https://www.yelp.ca/biz/famous-pizza-town-toronto,43.749261,-79.312018
Pizza,"95 Esther Shiner Blvd
Toronto, ON M2K 1C2",Toffee Cafe,(416) 901-9845,Under $10,,https://www.yelp.ca/biz/toffee-cafe-toronto,43.768155,-79.371076
Pizza,"2 Murray Street
Toronto, ON M5G 1X5",Bread & Bowl,(416) 204-1177,$11-30,breadandbowl.com,https://www.yelp.ca/biz/bread-and-bowl-toronto,43.65628,-79.39067
Pizza,"Toronto Eaton Centre
14 Queen Street W
Toronto, ON M5H 3X4",Pizzeria Bosco,(416) 506-0400,,,https://www.yelp.ca/biz/pizzeria-bosco-toronto,43.657093,-79.3876
Pizza,"260 Parliament St
Toronto, ON M5A 3A4",Noor Pizza,(416) 925-6865,,,https://www.yelp.ca/biz/noor-pizza-toronto,43.658106,-79.365742
Pizza,"1210 King Street W
Toronto, ON M6K 1G4",La Mona’s,(416) 588-1777,$11-30,,https://www.yelp.ca/biz/la-monas-toronto-2,43.63895,-79.427871
Pizza,"429 Yonge Street
Toronto, ON M5B 1T1",Amato Pizza,(416) 977-8989,$11-30,amatopizza.com,https://www.yelp.ca/biz/amato-pizza-toronto,43.660442,-79.382388
Pizza,"16 Yonge Street
Toronto, ON M5E 2A1",Mr. Pizza,(416) 792-8635,$11-30,mrpizzatoronto.com,https://www.yelp.ca/biz/mr-pizza-toronto-2,43.643375,-79.375955
Pizza,"1528 Bayview Avenue
Toronto, ON M4G 3B6",Bigman’s Pizza,(416) 485-8888,$11-30,bigmanspizza.ca,https://www.yelp.ca/biz/bigmans-pizza-toronto,43.704378,-79.375025
Pizza,"302 Eglinton Avenue W
Toronto, ON M4R 1B2",Magic Oven,(647) 350-6788,$11-30,magicoven.com/_welcome.php,https://www.yelp.ca/biz/magic-oven-toronto-10,43.70481,-79.408199
Pizza,"1450 Danforth Avenue
Toronto, ON M4J 1N4",Magic Oven,(416) 462-0333,$11-30,magicoven.com/locations#liber…,https://www.yelp.ca/biz/magic-oven-toronto-11,43.682934,-79.326367
Pizza,"507 Queen Street W
Toronto, ON M5V 2B4",Junked Food Co,(647) 343-5326,$11-30,junkedfoodco.com,https://www.yelp.ca/biz/junked-food-co-toronto-3,43.648119,-79.398699
Pizza,"934 College St
Toronto, ON M6H 1A4",Brass Taps Pizza Pub,(416) 533-4333,$11-30,brasstapspizzapub.com,https://www.yelp.ca/biz/brass-taps-pizza-pub-toronto-3,43.653787,-79.426135
Pizza,"1056 Queen Street E
Toronto, ON M4M 1K3",Amato Pizza,(416) 463-1818,Under $10,,https://www.yelp.ca/biz/amato-pizza-toronto-6,43.661896,-79.337437
Pizza,"581 Pape Avenue
Toronto, ON M4K 3R5",Pape Pizza & Variety,(416) 466-6493,,,https://www.yelp.ca/biz/pape-pizza-and-variety-toronto,43.675075,-79.342915
Pizza,"462 Sherbourne Street
Toronto, ON M4X 1K2",Dominos Pizza,(416) 961-3030,$11-30,pizza.dominos.ca/Toronto-Onta…,https://www.yelp.ca/biz/dominos-pizza-toronto-4,43.666421,-79.374666
Pizza,"107 344 Front Street W
Toronto, ON M5V",Dominos,(416) 599-2929,$11-30,dominos.ca,https://www.yelp.ca/biz/dominos-toronto-2,43.643378,-79.392022
Pizza,"2371 Weston Road
Toronto, ON M9N 1Z8",Kebab Pizza,(416) 248-2483,,,https://www.yelp.ca/biz/kebab-pizza-toronto,43.706247,-79.531834
Pizza,"15 Northtown Way
Suite 21
Toronto, ON M2N 7L4",Haida Sandwich,(647) 352-3344,Under $10,haidasandwich.ca,https://www.yelp.ca/biz/haida-sandwich-toronto,43.774834,-79.413308
Pizza,"2798 Dundas Street W
Toronto, ON M6P 1Y5",Keele Ur Hunger,(416) 536-4697,$11-30,keeleurhunger.com,https://www.yelp.ca/biz/keele-ur-hunger-toronto,43.66551,-79.46273
Pizza,"1798 Jane Street
Toronto, ON M9N 2S5",1 Plus 3 Pizza & Wings,(416) 241-2888,,,https://www.yelp.ca/biz/1-plus-3-pizza-and-wings-toronto,43.706592,-79.504795
Pizza,"493 Danforth Avenue
Toronto, ON M4K 1P5",Brass Taps Pizza Pub,(416) 466-3403,$11-30,brasstapspizzapub.com,https://www.yelp.ca/biz/brass-taps-pizza-pub-toronto,43.677922,-79.349315
Pizza,"2360 Danforth Ave
Toronto, ON M4C 1K7",Golden Pizza,(416) 425-7717,$31-60,,https://www.yelp.ca/biz/golden-pizza-toronto-2,43.687359,-79.306371
Pizza,"25 Overlea Boulevard
Toronto, ON M4H 1P9",Arza Pizza,(416) 423-2792,,,https://www.yelp.ca/biz/arza-pizza-toronto,43.704868,-79.349824
Pizza,"4917 Bathurst
Toronto, ON M2R 1X8",Express Pizza & Grill,(416) 222-0222,Under $10,,https://www.yelp.ca/biz/express-pizza-and-grill-toronto,43.773238,-79.442641
Pizza,"280 Augusta Avenue
Toronto, ON M5T 2L9",Pizza Pala,(647) 350-4025,$11-30,,https://www.yelp.ca/biz/pizza-pala-toronto-2,43.656917,-79.403166
Pizza,"1051 Midland Avenue
Toronto, ON M1K 4G8",Only One Pizza,(416) 752-9111,,,https://www.yelp.ca/biz/only-one-pizza-toronto,43.741815,-79.260722
Pizza,"420 Dawes Road
Toronto, ON M4B 2E8",Master Pizzeria,(416) 285-6079,,,https://www.yelp.ca/biz/master-pizzeria-toronto-2,43.701615,-79.297177
Pizza,"314 Parliament Street
Toronto, ON M5A 2Z7",J Pizza Plus,(416) 926-0000,Under $10,,https://www.yelp.ca/biz/j-pizza-plus-toronto,43.65944,-79.36601
Pizza,"3110 Kingston Road
Toronto, ON M1M 1P2",Big Brothers Gourmet Pizza,(416) 269-9292,,,https://www.yelp.ca/biz/big-brothers-gourmet-pizza-toronto,43.727698,-79.230275
Pizza,"1145 Morningside Avenue
Suite 40
Toronto, ON M1B 0A7",World Famous Pizza,(416) 283-9292,$11-30,,https://www.yelp.ca/biz/world-famous-pizza-toronto,43.801194,-79.198504
Pizza,"1078 Avenue Danforth
Toronto, ON M4J 1M2",Madina Halal Pizza,(416) 462-9000,$31-60,madinapizza.ca,https://www.yelp.ca/biz/madina-halal-pizza-toronto,43.681102,-79.335447
Pizza,"80 Ellesmere Road,
Toronto, ON M1R 4C2",Express Pizza,(647) 340-6099,Under $10,expresspizzas.ca,https://www.yelp.ca/biz/express-pizza-toronto,43.759293,-79.310862
Pizza,"38 Wellington St E
Toronto, ON M5E 1C9",Parlour Deep Dish Pizza,(416) 932-3999,$31-60,parlourdeepdishpizza.com,https://www.yelp.ca/biz/parlour-deep-dish-pizza-toronto,43.648453,-79.375069
Pizza,"2387 Yonge Street
Toronto, ON M4P 2H4",Gino’s Pizza & Wing Machine,(416) 310-4466,Under $10,,https://www.yelp.ca/biz/ginos-pizza-and-wing-machine-toronto,43.709784,-79.398853
Pizza,"3007 Sheppard Avenue E
Toronto, ON M1T 3J5",Paameer Pizza & Wings,(416) 492-5999,,,https://www.yelp.ca/biz/paameer-pizza-and-wings-toronto,43.775949,-79.318081
Pizza,"3408 Kingston Road
Toronto, ON M1M",Centro Pizza,(416) 850-2828,Under $10,,https://www.yelp.ca/biz/centro-pizza-toronto-2,43.716316,-79.239476
Pizza,"796 Mount Pleasant Road
Toronto, ON M4P 2L2",Chicos Gourmet Pizza,(416) 544-1011,,,https://www.yelp.ca/biz/chicos-gourmet-pizza-toronto,43.708676,-79.39045
Pizza,"2970 Danforth Avenue
Toronto, ON M4C 1M6",Subhan Pizza,(647) 345-8382,$11-30,,https://www.yelp.ca/biz/subhan-pizza-toronto-2,43.690459,-79.29222
Pizza,"1068 Islington Avenue
Toronto, ON M8Z 4S1",Rocco’s Plum Tomato,(416) 234-5555,$11-30,roccosplumtomato.com,https://www.yelp.ca/biz/roccos-plum-tomato-toronto-2,43.634957,-79.519437
Pizza,"5790 Sheppard Avenue E
Toronto, ON M1B 1H9",Popular Pizza,(416) 233-4201,,popularpizza.ca,https://www.yelp.ca/biz/popular-pizza-toronto,43.795361,-79.231419
