Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Greek,"2567 Victoria Park Avenue
Toronto, ON M1T 1A4",Athens Pastries,(416) 491-0095,Under $10,,https://www.yelp.ca/biz/athens-pastries-toronto,43.773974,-79.321933
Greek,"484 Danforth Avenue
Toronto, ON M4K 1P6",Alexandros Take-Out,(416) 461-3073,Under $10,,https://www.yelp.ca/biz/alexandros-take-out-toronto,43.678225,-79.349265
Greek,"873 Pape Avenue
Toronto, ON M4K 3T9",Tzatziki,(647) 350-3333,$11-30,tzatziki.ca,https://www.yelp.ca/biz/tzatziki-toronto,43.683965,-79.346677
Greek,"420 Danforth Avenue
Toronto, ON M4K 1P3",Kalyvia On the Danforth,(416) 463-3333,$11-30,kalyvia.com,https://www.yelp.ca/biz/kalyvia-on-the-danforth-toronto-2,43.677759,-79.350922
Greek,"30 Eastwood Road
Toronto, ON M4L 2C3",Occasions Restaurant,(416) 469-3065,$11-30,,https://www.yelp.ca/biz/occasions-restaurant-toronto,43.673385,-79.318271
Greek,"942 Pape Avenue
Toronto, ON M4K 3V5",The Greek Boy,(416) 421-8228,,,https://www.yelp.ca/biz/the-greek-boy-toronto,43.6867,-79.347796
Greek,"4914 Yonge Street
Toronto, ON M2N 5N5",Mr. Greek Express,(416) 226-1212,Under $10,mrgreek.com/north-yonge,https://www.yelp.ca/biz/mr-greek-express-toronto-3,43.764149,-79.411938
Greek,"3541 St Clair Avenue E
Toronto, ON M1K 1L6",Taste of Greek Cuisine,(416) 283-9573,$11-30,tasteofgreekcuisine.ca,https://www.yelp.ca/biz/taste-of-greek-cuisine-toronto-2,43.715852,-79.262194
Greek,"440 Danforth Avenue
Toronto, ON M4K 1P4",Pappas Grill,(416) 469-9595,$11-30,pappasgrill.com,https://www.yelp.ca/biz/pappas-grill-toronto,43.677794,-79.350675
Greek,"664 Bloor Street W
Toronto, ON M6G 1L2",Greek In The Village,(647) 352-9383,$11-30,,https://www.yelp.ca/biz/greek-in-the-village-toronto-2,43.66408,-79.416105
Greek,"3080 Bloor Street W
Toronto, ON M8X 2B5",Greek Olives,(416) 231-3332,$11-30,greekolivesrestaurant.com,https://www.yelp.ca/biz/greek-olives-toronto,43.646786,-79.514107
Greek,"402 Danforth Avenue
Toronto, ON M4K 1P3",Megas Restaurant,(416) 466-7771,$11-30,megasrestaurant.com,https://www.yelp.ca/biz/megas-restaurant-toronto,43.677757,-79.351577
Greek,"1635 Lawrence Avenue W
Suite 10
Toronto, ON M6L 3C9",Red & White Shawarma,(416) 246-0444,$11-30,redwhiteshawarma.com,https://www.yelp.ca/biz/red-and-white-shawarma-toronto,43.704765,-79.491952
Greek,"494 Danforth Avenue
Toronto, ON M4K 1P6",Friendly Greek,(416) 469-8422,$11-30,friendlygreekdanforth.com,https://www.yelp.ca/biz/friendly-greek-toronto-2,43.678267,-79.349074
Greek,"1571 Sandhurst Circle
Toronto, ON M1V 1V2",The Little Greek Souvlaki,(416) 609-3006,$11-30,,https://www.yelp.ca/biz/the-little-greek-souvlaki-toronto,43.808894,-79.269854
Greek,"18 Lebovic Ave
Toronto, ON M1L",Mr. Greek Express,(416) 285-8133,$11-30,,https://www.yelp.ca/biz/mr-greek-express-toronto,43.723288,-79.290478
Greek,"81 Harbord Street
Toronto, ON M5S",Wild Fire Grill,,,,https://www.yelp.ca/biz/wild-fire-grill-toronto,43.662857,-79.403026
Greek,"721 Pape Avenue
Toronto, ON M4K 3S7",Shawarma Boys,(416) 778-1204,,,https://www.yelp.ca/biz/shawarma-boys-toronto,43.67931,-79.344832
Greek,"1307 Danforth Ave
Toronto, ON M4J 1M6",Sir Sub SIr Greek,(416) 469-0782,,,https://www.yelp.ca/biz/sir-sub-sir-greek-toronto,43.681835,-79.329643
Greek,"128 O'Connor Drive
Toronto, ON M4J 2S5",Filo Grill,(416) 696-1258,$11-30,,https://www.yelp.ca/biz/filo-grill-toronto,43.693551,-79.350107
Greek,"547 Danforth Avenue
Toronto, ON M4K 1P7",The Original Grill,(416) 598-0700,,og-grill.com,https://www.yelp.ca/biz/the-original-grill-toronto,43.678205,-79.347656
Greek,"2029 Yonge Street
Toronto, ON M4S 2A2",Ikards Authentic Greek Cuisine,(416) 482-2424,,,https://www.yelp.ca/biz/ikards-authentic-greek-cuisine-toronto,43.701546,-79.397012
Greek,"2258 Kingston Road
Toronto, ON M1N 1T9",Navayo Greek Bistro,(416) 265-1818,$11-30,navayogreekbistro.com,https://www.yelp.ca/biz/navayo-greek-bistro-toronto,43.704779,-79.252451
Greek,"1050 Coxwell Avenue
Toronto, ON M4C 3G5",Gyro Bar! Souvlaki Kitchen,(647) 350-5976,,gyrobar.ca,https://www.yelp.ca/biz/gyro-bar-souvlaki-kitchen-toronto-4,43.69703,-79.32954
Greek,"10 College Street
Toronto, ON M5G 1K2",Greek Islands Restaurant,,$11-30,,https://www.yelp.ca/biz/greek-islands-restaurant-toronto,43.661491,-79.383545
Greek,"1000 Finch Ave W
Toronto, ON M3J 2V5",Mr. Greek,(647) 977-6350,,mrgreek.com,https://www.yelp.ca/biz/mr-greek-toronto-3,43.769236,-79.468584
Greek,"1011 Dufferin Street
Toronto, ON M6H 4B5",Greeko Grill & Cafe,(647) 346-8713,,,https://www.yelp.ca/biz/greeko-grill-and-cafe-toronto,43.659886,-79.435319
Greek,"45 Overlea Boulevard
Toronto, ON M4H 1C3",The Little Greek,(416) 422-0412,,,https://www.yelp.ca/biz/the-little-greek-toronto,43.705595,-79.34599
Greek,"2628 Danforth Ave
Toronto, ON M4C 1L7",Good Morning Toronto Restaurant,(416) 698-1482,,,https://www.yelp.ca/biz/good-morning-toronto-restaurant-toronto,43.688689,-79.300222
Greek,"517 Mount Pleasant Rd
Toronto, ON M4S 2M4",Tenta Mediterranean Cafe,(416) 487-7120,,,https://www.yelp.ca/biz/tenta-mediterranean-cafe-toronto,43.701992,-79.387418
Greek,"17-133 Manville Rd
Toronto, ON M1L 4J7",Taverna Athena’s,(647) 358-5588,,tavernaathenas.ca,https://www.yelp.ca/biz/taverna-athenas-toronto-2,43.726713,-79.282879
Greek,"Toronto, ON M4K 1V1",Wine 4 Peter,,,,https://www.yelp.ca/biz/wine-4-peter-toronto,43.679626,-79.360812
Haitian,"4-4379 Kingston Road
Toronto, ON M1E 2M9",Maranatha Caribbean Restaurant,(647) 660-5530,$11-30,,https://www.yelp.ca/biz/maranatha-caribbean-restaurant-toronto,43.765174,-79.191143
Halal,"563 Yonge Street
Toronto, ON M4Y 1Z2",The Halal Guys,(416) 901-1011,$11-30,thehalalguys.com,https://www.yelp.ca/biz/the-halal-guys-toronto,43.665185,-79.38426
Halal,"675 Lansdowne Avenue
Toronto, ON M6H 3Y9",Spicy Aroma,(416) 792-4992,,,https://www.yelp.ca/biz/spicy-aroma-toronto-2,43.658694,-79.442633
Halal,"2555 Victoria Park Avenue
Unit 19
Toronto, ON M1T 1A3",Pizza La Rosa,(416) 551-7672,Under $10,pizzalarosa.com,https://www.yelp.ca/biz/pizza-la-rosa-toronto,43.772573,-79.321859
Halal,"126 Dundas Street E
Toronto, ON M5B 1E2",Kabul Express,(647) 351-1111,Under $10,,https://www.yelp.ca/biz/kabul-express-toronto,43.656782,-79.376418
Halal,"10 Dundas Street E
Unit 340
Toronto, ON M5B 2G9",Curry & Co,(437) 886-5506,Under $10,,https://www.yelp.ca/biz/curry-and-co-toronto,43.656745,-79.380484
Halal,"1145 Morningside Avenue
Unit 39
Toronto, ON M1B 0A7",Bihari Kabab House,(416) 519-4289,,beharikabab.ca,https://www.yelp.ca/biz/bihari-kabab-house-toronto,43.800883,-79.198781
Halal,"256 Brown's Line
Toronto, ON M8W 3S2",Dong Gia Viet Thai Cuisine,(647) 996-5744,$11-30,,https://www.yelp.ca/biz/dong-gia-viet-thai-cuisine-toronto,43.598418,-79.544101
Halal,"1365 Gerrard Street E
Toronto, ON M4L 1Z3",Lahore Tikka House,(416) 406-1668,$11-30,lahoretikkahouse.com,https://www.yelp.ca/biz/lahore-tikka-house-toronto,43.638152,-79.394082
Halal,"3579 Sheppard Avenue E
Toronto, ON M1T 3K7",WeDeshi Foods,(416) 321-8484,,wedeshifoods.com,https://www.yelp.ca/biz/wedeshi-foods-toronto,43.780749,-79.29945
Halal,"15 Northtown Way
Suite 24/25
Toronto, ON M2N 7L4","Cottage Burger, Sandwich & Pizza",(647) 700-5430,,cottageburgersandwich.ca,https://www.yelp.ca/biz/cottage-burger-sandwich-and-pizza-toronto-2,43.77485,-79.413267
Halal,"1801 Lawrence Avenue E
Toronto, ON M1R 2X7",ASAP City,(647) 344-7278,,asapcity.com,https://www.yelp.ca/biz/asap-city-toronto-2,43.742424,-79.305327
Halal,"69 Duncan Street
Toronto, ON M5V 2C5",Baba Geddo,(416) 901-4336,Under $10,babageddo.ca,https://www.yelp.ca/biz/baba-geddo-toronto,43.650062,-79.389434
Halal,"30 Bertrand Avenue
Unite A3
Toronto, ON M1L 2P5",Puff Samosa,(416) 755-2222,,puffsamosa.com,https://www.yelp.ca/biz/puff-samosa-toronto,43.734225,-79.285298
Halal,"525 University Avenue
Toronto, ON M5G 2L3",Mr Burrito Plus,(416) 260-9666,Under $10,mrburritoplus.ca,https://www.yelp.ca/biz/mr-burrito-plus-toronto-3,43.656362,-79.388793
Halal,"1225 Queen Street E
Toronto, ON M4M 1L6",Shish,(416) 466-0404,$11-30,shish.ca,https://www.yelp.ca/biz/shish-toronto,43.662985,-79.330499
Halal,"925 Warden Avenue
Toronto, ON M1L 4C5",Bliss Lebanese Cuisine,(416) 285-7774,$11-30,,https://www.yelp.ca/biz/bliss-lebanese-cuisine-toronto,43.73104,-79.288376
Halal,"199 College Street
Toronto, ON M5T 1P9",The SAJ Pizza & Wrap,(416) 820-6794,Under $10,thesajwraps.com,https://www.yelp.ca/biz/the-saj-pizza-and-wrap-toronto,43.658841,-79.39519
Halal,"3160 Eglinton Avenue E
Suite 5
Toronto, ON M1J 2H4",Bismillah Halal Pizza,(416) 269-7777,,bismillahpizza.com,https://www.yelp.ca/biz/bismillah-halal-pizza-toronto,43.742854,-79.22209
Halal,"846 Markham Road
Toronto, ON M1H 2Y2",Lahori Tarka,(416) 519-5432,,,https://www.yelp.ca/biz/lahori-tarka-toronto,43.767573,-79.228457
Halal,"630 Bloor Street W
Toronto, ON M6G 1K7",Maroli Indian Restaurant,(416) 483-5393,$11-30,maroli.ca/online-order,https://www.yelp.ca/biz/maroli-indian-restaurant-toronto-2,43.664643,-79.414545
Halal,"4810 Sheppard Avenue E
Unit 208
Toronto, ON M1S 4N6",Hyderabad Palace,(647) 786-0030,,hyderabadpalacegta.ca,https://www.yelp.ca/biz/hyderabad-palace-toronto,43.791588,-79.250917
Halal,"792 Bathurst Street
Toronto, ON M5R 3G1",Ziggy’s Middle Eastern & Vegetarian Foods,(416) 537-0406,Under $10,,https://www.yelp.ca/biz/ziggys-middle-eastern-and-vegetarian-foods-toronto-2,43.665369,-79.411538
Halal,"2680 Lawrence Avenue E
Suite 5
Toronto, ON M1P 4Y4",Madinah Grill,(647) 343-8598,$11-30,madinahgrill.com,https://www.yelp.ca/biz/madinah-grill-toronto,43.752446,-79.262294
Halal,"36 Church Street
Toronto, ON M5E 1R9",Pita Way / Total Convenience Store,,,,https://www.yelp.ca/biz/pita-way-total-convenience-store-toronto,43.649112,-79.374211
Halal,"2131 Lawrence Avenue E
Toronto, ON M1R 3A3",Lahori Taste,(416) 288-8081,$11-30,,https://www.yelp.ca/biz/lahori-taste-toronto,43.746571,-79.287941
Halal,"80 Nashdene Road
Building D, Unit 93
Toronto, ON M1V 5E4",Zyka Fine Foods & Bbq,(416) 497-1010,Under $10,zykabbq.com,https://www.yelp.ca/biz/zyka-fine-foods-and-bbq-toronto,43.819012,-79.253537
Halal,"51 Esandar Dr
Toronto, ON M4G 4C5",Iqbal Halal Foods,(416) 423-1888,Under $10,,https://www.yelp.ca/biz/iqbal-halal-foods-toronto,43.70745,-79.356483
Halal,"6120 Yonge St
Toronto, ON M2M 3W8",Super Zamani,(416) 250-7314,,,https://www.yelp.ca/biz/super-zamani-toronto,43.791783,-79.418509
Halal,"1 Bonis Avenue
Toronto, ON M1T 2T9",Gusto Pizza,(416) 293-0006,$11-30,,https://www.yelp.ca/biz/gusto-pizza-toronto,43.78349,-79.299209
Halal,"3342 Danforth Avenue
Toronto, ON M1L 1E2",Yum Yum Bakery & Pizza,(647) 748-0986,,,https://www.yelp.ca/biz/yum-yum-bakery-and-pizza-toronto,43.693791,-79.277349
Halal,"1158 Albion Rd
Toronto, ON M9V 1A8",Noor Makkah,(647) 352-2966,Under $10,,https://www.yelp.ca/biz/noor-makkah-toronto,43.737996,-79.567551
Halal,"535 Danforth Road
Toronto, ON M1K 1C9",Super Kabab & Foods,(647) 907-6333,,superkabab.ca,https://www.yelp.ca/biz/super-kabab-and-foods-toronto,43.709758,-79.265619
Halal,"561 Markham Road
Toronto, ON M1H",Halal Pizza Time & Restaurant,(416) 431-0300,,,https://www.yelp.ca/biz/halal-pizza-time-and-restaurant-toronto,43.758349,-79.224781
Hawaiian,"420 Queen Street W
Toronto, ON M5V 2A7",Pokito,(416) 792-8808,$11-30,pokito.ca,https://www.yelp.ca/adredir?ad_business_id=87I8ba2FKYKeXyAhiC6cLg&campaign_id=FEPzjjg3KZ6oARZ5F_HEcA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpokito-toronto&request_id=238b3e2a8883f11a&signature=fdfe2f3d93725a78507873793dda7469284c1ac9d165e354ad380afc6a2a948f&slot=0,43.64852,-79.397986
Hawaiian,"112 Elizabeth Street
Unit 1
Toronto, ON M5G 1P5",Poke Guys,(416) 506-7653,$11-30,pokeguys.ca,https://www.yelp.ca/biz/poke-guys-toronto,43.654836,-79.385182
Hawaiian,"100 Western Battery Road
Unit 2
Toronto, ON M6K 3S2",‘ONO Poké Bar,(416) 792-8992,$11-30,onopokebar.com,https://www.yelp.ca/biz/ono-pok%C3%A9-bar-toronto,43.639686,-79.415899
Hawaiian,"1252 Yonge Street
Toronto, ON M4T 1W5",Umami Poke,(647) 715-4788,$11-30,umamipoke.com,https://www.yelp.ca/biz/umami-poke-toronto,43.683175,-79.392227
Hawaiian,"946 Yonge Street
Toronto, ON M4W 2J2",Hoki Poké,(647) 748-0946,$11-30,,https://www.yelp.ca/biz/hoki-pok%C3%A9-toronto,43.674631,-79.388729
Hawaiian,"1235 Bay Street
Toronto, ON M5R 3K4",Calii Love,(416) 960-5683,$11-30,caliilove.com,https://www.yelp.ca/biz/calii-love-toronto-2,43.670957,-79.389825
Hawaiian,"700 King Street W
Toronto, ON M5V 2Y6",Lawai’a Poke Bar,(647) 341-6666,$11-30,lawaiapoke.com,https://www.yelp.ca/biz/lawaia-poke-bar-toronto,43.644059,-79.40331
Hawaiian,"354 Yonge Street
Toronto, ON M5B 1S5",Poke Wrap,(416) 551-9811,$11-30,pokewrap.com,https://www.yelp.ca/biz/poke-wrap-toronto,43.658085,-79.38195
Hawaiian,"367 King Street W
Toronto, ON M5V 1K1",Calii Love,(416) 792-5683,$11-30,caliilove.com,https://www.yelp.ca/biz/calii-love-toronto,43.645859,-79.392753
Hawaiian,"161 Bay Street
Toronto, ON M5J 2S1",Lahuna poke,(416) 519-0755,,lahunapoke.com,https://www.yelp.ca/biz/lahuna-poke-toronto,43.646504,-79.378998
Himalayan/Nepalese,"1526 Queen Street W
Toronto, ON M6R 1A1",Himalayan Kitchen,(416) 536-4138,$11-30,,https://www.yelp.ca/biz/himalayan-kitchen-toronto,43.64026,-79.438905
Himalayan/Nepalese,"1544 Queen Street W
Toronto, ON M6R 1A6",Tibet Kitchen,(416) 913-8726,Under $10,tibetkitchen.ca,https://www.yelp.ca/biz/tibet-kitchen-toronto,43.640015,-79.43962
Himalayan/Nepalese,"12 Cumberland Street
Toronto, ON M4W 1J5",Kathmandu Restaurant,(647) 345-4214,$11-30,kathmandurestaurant.ca,https://www.yelp.ca/biz/kathmandu-restaurant-toronto-2,43.671054,-79.38792
Himalayan/Nepalese,"1564 Queen Street W
Toronto, ON M6R 1A6",DaiKo Indian Kitchen & Nepali Street Food,(416) 516-4038,$11-30,daiko.ca,https://www.yelp.ca/biz/daiko-indian-kitchen-and-nepali-street-food-toronto-4,43.639963,-79.440328
Himalayan/Nepalese,"241 Augusta Avenue
Toronto, ON M5T 2L8",Taste of Tibet,,Under $10,,https://www.yelp.ca/biz/taste-of-tibet-toronto,43.654705,-79.402216
Himalayan/Nepalese,"1411 Gerrard Street E
Toronto, ON M4L 1Z5",Karma’s Kitchen,(647) 345-2762,$11-30,,https://www.yelp.ca/biz/karmas-kitchen-toronto,43.671842,-79.323094
Himalayan/Nepalese,"1500 Queen St W
Toronto, ON M6R 1A4",Kasthamandap Nepalese Cuisine,(416) 551-0929,,,https://www.yelp.ca/biz/kasthamandap-nepalese-cuisine-toronto,43.640391,-79.438237
Himalayan/Nepalese,"1422 Queen Street W
Toronto, ON M6K 1L9",Lhasa Kitchen,(416) 538-3035,$11-30,,https://www.yelp.ca/biz/lhasa-kitchen-toronto,43.641086,-79.435034
Himalayan/Nepalese,"300 College Street
Toronto, ON M5T 1R9",Karma’s Kitchen,,$11-30,karmaskitchen.ca,https://www.yelp.ca/biz/karmas-kitchen-toronto-2,43.657718,-79.401791
Himalayan/Nepalese,"1439 Queen Street W
Toronto, ON M6R 1A1",OM Restaurant and Bar,(416) 532-3901,$11-30,omrestaurant.ca,https://www.yelp.ca/biz/om-restaurant-and-bar-toronto,43.6402,-79.437608
Hong Kong Style Cafe,"E113-3262 Midland Avenue
Toronto, ON M1V 0C4",Smile Dessert,,Under $10,,https://www.yelp.ca/biz/smile-dessert-toronto,43.804355,-79.290308
Hot Dogs,"1175A Saint Clair Avenue W
Toronto, ON M6E 1B5",Basa’s Hot Dog World,(647) 499-0132,Under $10,basasworld.com,https://www.yelp.ca/biz/basas-hot-dog-world-toronto,43.67772,-79.443431
