Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Brazilian,"133 Manville Road, Unit #22, Toronto, ON M1L 4J7 Canada
Toronto, ON",Agua Na Boca,(416) 803-6881,,aguanaboca.ca,https://www.yelp.ca/biz/agua-na-boca-toronto,43.726802,-79.282449
Brazilian,"67-83 Deforest Rd
2184 Bloor West
Toronto, ON M6S",Broastyy Chicken,(647) 748-4286,,,https://www.yelp.ca/biz/broastyy-chicken-toronto,43.648491,-79.478596
Breakfast & Brunch,"24 Baldwin Street
Toronto, ON M5T 1L2",Café La Gaffe,(647) 849-3286,$11-30,cafelagaffe.com,https://www.yelp.ca/adredir?ad_business_id=jo4KmAqlZ7vxjHIP7IIkAw&campaign_id=PwR8J_9TUAWfLGS-Qyc5Zw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcaf%25C3%25A9-la-gaffe-toronto-2&request_id=17c3a25097106ec9&signature=8d7141ba4e9faeb9d6a4aa886e6da816619dd3c832d064b9154c422789c5bafe&slot=1,43.656218,-79.393334
Breakfast & Brunch,"810 Saint Clair Avenue W
Toronto, ON M6C 1B6",Emma’s Country Kitchen,(416) 652-3662,$11-30,emmascountrykitchen.com,https://www.yelp.ca/biz/emmas-country-kitchen-toronto,43.681016,-79.430377
Breakfast & Brunch,"483 Bay Street
Toronto, ON M5H 2C9",Eggspectation,(416) 979-3447,$11-30,eggspectation.com,https://www.yelp.ca/biz/eggspectation-toronto-3,43.653272,-79.381246
Breakfast & Brunch,"568 Parliament Street
Toronto, ON M4X 1P8",Under The Table Restaurant,(647) 351-1533,$11-30,,https://www.yelp.ca/biz/under-the-table-restaurant-toronto,43.667423,-79.369456
Breakfast & Brunch,"641 Bloor Street W
Toronto, ON M6G 1L1",White Brick Kitchen,(647) 347-9188,$11-30,thewhitebrickkitchen.com,https://www.yelp.ca/biz/white-brick-kitchen-toronto,43.664176,-79.414961
Breakfast & Brunch,"249 Victoria Street
Toronto, ON M5B 1T8",The Senator,(416) 364-7517,$11-30,thesenator.com,https://www.yelp.ca/biz/the-senator-toronto,43.655737,-79.379002
Breakfast & Brunch,"1602 The Queensway
Toronto, ON M8Z 1V1",Sunny Morning,(416) 201-9797,$11-30,sunnymorning.ca,https://www.yelp.ca/biz/sunny-morning-toronto-5,43.61851,-79.544059
Breakfast & Brunch,"3070 Dundas Street W
Toronto, ON M6P 1Z7",Dirty Food Eatery,(416) 855-3393,$11-30,dirtyfoodto.com,https://www.yelp.ca/biz/dirty-food-eatery-toronto,43.66552,-79.471884
Breakfast & Brunch,"563 Bloor Street W
Toronto, ON M5S 1Y6",Insomnia Restaurant & Lounge,(416) 588-3907,$11-30,insomniarestaurant.com,https://www.yelp.ca/biz/insomnia-restaurant-and-lounge-toronto,43.665131,-79.410852
Breakfast & Brunch,"85 Hanna Avenue
Toronto, ON M6K 3S3",Mildred’s Temple Kitchen,(416) 588-5695,$11-30,templekitchen.com,https://www.yelp.ca/biz/mildreds-temple-kitchen-toronto,43.639911,-79.420424
Breakfast & Brunch,"1392 Yonge Street
Toronto, ON M4T 1Y5",Sunny Morning,(416) 922-0005,$11-30,sunnymorning.ca,https://www.yelp.ca/biz/sunny-morning-toronto-6,43.686526,-79.393554
Breakfast & Brunch,"898 Queen Street E
Toronto, ON M4M 1J3",Lady Marmalade,(647) 351-7645,$11-30,ladymarmalade.ca,https://www.yelp.ca/biz/lady-marmalade-toronto,43.660517,-79.343112
Breakfast & Brunch,"96 Tecumseth Street
Toronto, ON M6J 2H1",Beast,(647) 352-6000,$11-30,thebeastrestaurant.com,https://www.yelp.ca/biz/beast-toronto-2,43.644115,-79.405753
Breakfast & Brunch,"96 Harbord Street
Toronto, ON M5S 1G6",J’s Apron,(416) 922-8232,$11-30,,https://www.yelp.ca/biz/js-apron-toronto,43.662934,-79.40326
Breakfast & Brunch,"180 Baldwin Street
Toronto, ON M5T 1L8",Our Spot,(647) 349-7767,Under $10,,https://www.yelp.ca/biz/our-spot-toronto,43.654826,-79.400768
Breakfast & Brunch,"231A Roncesvalles Avenue
Toronto, ON M6R 2L6",The Ace,(416) 792-7729,$11-30,theacetoronto.com,https://www.yelp.ca/biz/the-ace-toronto,43.646144,-79.44881
Breakfast & Brunch,"613 Queen Street W
Toronto, ON M5V 2B7",Early Bird Coffee & Kitchen,(647) 348-2473,$11-30,,https://www.yelp.ca/biz/early-bird-coffee-and-kitchen-toronto,43.647257,-79.402543
Breakfast & Brunch,"634 Church Street
Toronto, ON M4Y 2G3",Lola’s Kitchen,(416) 966-3991,$11-30,lolaskitchen.ca,https://www.yelp.ca/biz/lolas-kitchen-toronto,43.669769,-79.382838
Breakfast & Brunch,"2432 Bloor Street W
Toronto, ON M6S 1P9",The Good Fork,(647) 352-5955,$11-30,goodfork.ca,https://www.yelp.ca/biz/the-good-fork-toronto,43.64957,-79.484083
Breakfast & Brunch,"678 Queen Street E
Toronto, ON M4M 1G8",White Lily Diner,(416) 901-7800,$11-30,whitelilydiner.ca,https://www.yelp.ca/biz/white-lily-diner-toronto,43.658812,-79.351177
Breakfast & Brunch,"134 Peter Street
Toronto, ON M5V 2H2",Ricarda’s,(647) 846-8619,$31-60,ricardas.com,https://www.yelp.ca/adredir?ad_business_id=G2Z-4U6cDsDQvT6v3FzYmA&campaign_id=yU_R1qzqF1HV0Q2amiWs0Q&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fricardas-toronto&request_id=d68f14a4867781ae&signature=6fe51104ce303adbf2741d4b8e5c128980ad6c8c5478fe62b5429851c5f11f28&slot=0,43.648462,-79.393681
Breakfast & Brunch,"25 Lower Simcoe
Toronto, ON M5J 3A1",Evviva Breakfast & Lunch - Downtown Toronto,(647) 351-4040,$11-30,evviva.ca,https://www.yelp.ca/biz/evviva-breakfast-and-lunch-downtown-toronto-toronto,43.64153,-79.383301
Breakfast & Brunch,"140 The Esplanade
Unit A
Toronto, ON M5A 4P5",Farm’r Eatery & Catering,(416) 901-8676,$11-30,farmr.ca,https://www.yelp.ca/biz/farmr-eatery-and-catering-toronto-6,43.648528,-79.370271
Breakfast & Brunch,"838 College Street
Toronto, ON M6H 1A2",Pray Tell,(647) 340-7729,$11-30,praytellbar.com,https://www.yelp.ca/biz/pray-tell-toronto,43.654441,-79.423032
Breakfast & Brunch,"372 Bay Street
Toronto, ON M5H 2W9",The Gabardine,(647) 352-3211,$11-30,thegabardine.com,https://www.yelp.ca/biz/the-gabardine-toronto,43.650963,-79.381422
Breakfast & Brunch,"994 Queen Street W
Toronto, ON M6J 1H1",Frankie’s,(416) 588-1936,Under $10,frankiesdiner.ca,https://www.yelp.ca/biz/frankies-toronto,43.644388,-79.418447
Breakfast & Brunch,"75 Portland Street
Toronto, ON M5V",Bar Buca,(416) 599-2822,$11-30,buca.ca,https://www.yelp.ca/biz/bar-buca-toronto,43.643923,-79.39984
Breakfast & Brunch,"109 McCaul Street
Unit 32
Toronto, ON M5T 3K5",Karine’s,(416) 591-0863,Under $10,karines.ca,https://www.yelp.ca/biz/karines-toronto,43.654152,-79.391194
Breakfast & Brunch,"181 Dovercourt Rd
Toronto, ON M6J 3C6",Luna Cafe,(416) 588-3374,$11-30,,https://www.yelp.ca/biz/luna-cafe-toronto,43.64613,-79.42323
Breakfast & Brunch,"1402 Queen Street E
Toronto, ON M4L 1C9",The Green Wood,(416) 778-4343,$11-30,eatgreenwood.com,https://www.yelp.ca/biz/the-green-wood-toronto,43.664756,-79.324295
Breakfast & Brunch,"56 Yonge Street
Toronto, ON M5E 1G5",Over Easy Restaurant,(416) 862-0110,$11-30,overeasyrestaurants.com,https://www.yelp.ca/biz/over-easy-restaurant-toronto,43.648044,-79.377672
Breakfast & Brunch,"2888 Lake Shore Boulevard W
Toronto, ON M8V 1J2",Huevos Gourmet,(416) 503-4313,$11-30,huevosgourmet.ca,https://www.yelp.ca/biz/huevos-gourmet-toronto,43.601239,-79.503774
Breakfast & Brunch,"1033A College Street
Toronto, ON M6H 1A8",The Depanneur,(416) 828-1990,$11-30,thedepanneur.ca,https://www.yelp.ca/biz/the-depanneur-toronto,43.652774,-79.429369
Breakfast & Brunch,"74 Lippincott Street
Toronto, ON M5S 2P1",Aunties & Uncles,(416) 324-1375,$11-30,auntiesanduncles.ca,https://www.yelp.ca/biz/aunties-and-uncles-toronto,43.657,-79.40677
Breakfast & Brunch,"208 Bloor Street W
Toronto, ON M5S 3B4",OverEasy Restaurant,(416) 922-2345,$11-30,overeasyrestaurants.com,https://www.yelp.ca/biz/overeasy-restaurant-toronto,43.668618,-79.395821
Breakfast & Brunch,"95 Cumberland Street
Toronto, ON M5R 3N7",Höm Cafe,(416) 923-2882,$11-30,homcafe.ca,https://www.yelp.ca/biz/h%C3%B6m-cafe-toronto-2,43.670324,-79.390614
Breakfast & Brunch,"51 Colborne Street
Toronto, ON M5E 1E3",Real Mo-Mo’s,(647) 343-8801,$11-30,realmomos.com,https://www.yelp.ca/biz/real-mo-mos-toronto,43.649069,-79.374938
Breakfast & Brunch,"463 Danforth Avenue
Toronto, ON M4K 1P1",Fiorentina,(416) 855-4240,$11-30,fiorentinarestaurant.ca,https://www.yelp.ca/biz/fiorentina-toronto,43.677638,-79.350098
Breakfast & Brunch,"100 Sorauren Avenue
Toronto, ON M6R 2E2",Mitzi’s Café,(416) 588-1234,$11-30,mitziscafe.com,https://www.yelp.ca/biz/mitzis-caf%C3%A9-toronto-2,43.642812,-79.442415
Breakfast & Brunch,"181 Wellington Street West
Toronto, ON M5V 3G7",Toca,(416) 572-8008,Above $61,marriott.com/hotel-restaurant…,https://www.yelp.ca/biz/toca-toronto-4,43.645431,-79.387059
Breakfast & Brunch,"2714 St. Clair Avenue E
Toronto, ON M4B 1M6",Rise & Dine Eatery,(416) 901-0955,$11-30,,https://www.yelp.ca/biz/rise-and-dine-eatery-toronto,43.705754,-79.311634
Breakfast & Brunch,"174 Eglinton Avenue W
Toronto, ON M4R 1A7",Boom Breakfast & Co,(416) 485-3447,$11-30,boombreakfast.com,https://www.yelp.ca/biz/boom-breakfast-and-co-toronto,43.705788,-79.40353
Breakfast & Brunch,"11 Castelfield Avenue
Toronto, ON M4R 1G3",Uptown Brie,(416) 488-2525,,uptownbrie.com,https://www.yelp.ca/biz/uptown-brie-toronto,43.711582,-79.399842
Breakfast & Brunch,"70 Fraser Avenue
Toronto, ON M6K 3E1",School Restaurant,(416) 588-0005,$11-30,schooltoronto.com,https://www.yelp.ca/biz/school-restaurant-toronto-2,43.637893,-79.424369
Breakfast & Brunch,"598 Queen Street W
Toronto, ON M6J 1E3",Barn Restaurant,(416) 504-9874,Under $10,,https://www.yelp.ca/biz/barn-restaurant-toronto,43.647305,-79.404618
Breakfast & Brunch,"1024 Queen Street W
Toronto, ON M6J 1H6",Cafe Neon,(647) 351-6366,$11-30,cafeneon.ca,https://www.yelp.ca/biz/cafe-neon-toronto-3,43.644279,-79.419745
Breakfast & Brunch,"344 Queen Street E
Unit 4
Toronto, ON M5A 1S8",Figs Breakfast & Lunch,(416) 913-7205,$11-30,figsbreakfastlunch.com,https://www.yelp.ca/biz/figs-breakfast-and-lunch-toronto-2,43.655815,-79.364713
Breakfast & Brunch,"948 Queen Street E
Toronto, ON M4M 1J7",Rashers,(416) 710-8220,Under $10,rashers.ca,https://www.yelp.ca/biz/rashers-toronto,43.660922,-79.341133
Breakfast & Brunch,"1970 Queen Street E
Toronto, ON M4L 1H8",Bam! Breakfast & Bistro,(647) 350-2261,$11-30,bambistro.ca,https://www.yelp.ca/biz/bam-breakfast-and-bistro-toronto,43.669897,-79.301546
Breakfast & Brunch,"729 Queen Street E
Toronto, ON M4M 1H1",Sugar Loaf,(647) 847-6122,$11-30,sugarloafbakery.ca,https://www.yelp.ca/biz/sugar-loaf-toronto,43.65903,-79.349068
Breakfast & Brunch,"425 Church Street
Toronto, ON M4Y 2C3",Hair of the Dog,(416) 964-2708,$11-30,hairofthedogpub.ca,https://www.yelp.ca/biz/hair-of-the-dog-toronto,43.662947,-79.379593
Breakfast & Brunch,"176 Dupont St
Toronto, ON M6G 3G8",Rose and Sons,(647) 748-3287,$11-30,roseandsons.ca,https://www.yelp.ca/biz/rose-and-sons-toronto,43.675786,-79.403665
Breakfast & Brunch,"907 Dundas Street W
Toronto, ON M6J 1V9",Saving Grace,(416) 703-7368,$11-30,,https://www.yelp.ca/biz/saving-grace-toronto,43.650865,-79.412429
Breakfast & Brunch,"124 Harbord Street
Toronto, ON M5S 1G8",Harvest Kitchen,(416) 901-5901,$11-30,harvestkitchen.ca,https://www.yelp.ca/biz/harvest-kitchen-toronto,43.662723,-79.404357
Breakfast & Brunch,"105 Scollard Street
Toronto, ON M5R 1G4",Scollard Variety & Deli,(416) 964-9326,$11-30,,https://www.yelp.ca/biz/scollard-variety-and-deli-toronto,43.671698,-79.392187
